transaction_id,order_id,product_id,quantity,amount,payment_mode
T031632,O017926,P00917,5,1400,Debit Card
T031633,O009052,P00181,4,600,Credit Card
T031634,O005968,P00359,1,400,Wallet
T031635,O015241,P01139,4,1000,Debit Card
T031636,O019185,P00837,3,90,UPI
T031637,O001770,P00464,3,1020,UPI
T031638,O008848,P00093,3,450,UPI
T031639,O017495,P00805,3,1020,Cash on Delivery
T031640,O014771,P01104,3,750,UPI
T031641,O015745,P00188,1,130,Cash on Delivery
T031642,O014959,P00464,3,1020,UPI
T031643,O004585,P00914,5,500,UPI
T031644,O002660,P00385,5,300,Debit Card
T031645,O018156,P00324,1,190,UPI
T031646,O010455,P00925,5,350,Debit Card
T031647,O006270,P00627,4,1840,UPI
T031648,O001155,P00799,2,220,UPI
T031649,O010340,P00838,2,440,UPI
T031650,O006870,P00703,5,1700,UPI
T031651,O013327,P01020,4,520,Cash on Delivery
T031652,O012918,P00877,5,250,UPI
T031653,O019497,P01047,1,150,UPI
T031654,O010324,P00234,5,1150,UPI
T031655,O017150,P00605,2,260,UPI
T031656,O006243,P00940,1,140,Debit Card
T031657,O012315,P00874,3,240,UPI
T031658,O000091,P00282,2,260,UPI
T031659,O009623,P00631,5,700,UPI
T031660,O019682,P00998,2,320,UPI
T031661,O000132,P00915,4,760,Cash on Delivery
T031662,O001715,P00656,1,20,UPI
T031663,O012929,P01102,4,760,Debit Card
T031664,O002025,P00369,3,210,UPI
T031665,O013187,P00024,1,390,UPI
T031666,O011695,P00377,2,500,UPI
T031667,O011081,P00554,5,1950,UPI
T031668,O017037,P00235,3,180,Cash on Delivery
T031669,O001290,P00408,3,630,UPI
T031670,O014996,P00642,1,100,UPI
T031671,O009163,P00209,1,170,Credit Card
T031672,O006139,P00821,1,40,Debit Card
T031673,O013109,P01076,4,760,Cash on Delivery
T031674,O003639,P01010,3,330,UPI
T031675,O000594,P00990,4,840,UPI
T031676,O002474,P00717,5,2300,Cash on Delivery
T031677,O016338,P00306,4,1520,Cash on Delivery
T031678,O013415,P01104,4,1000,UPI
T031679,O011246,P00521,4,440,Wallet
T031680,O003153,P01133,5,3200,UPI
T031681,O012769,P01103,4,2320,Net Banking
T031682,O010517,P01168,4,2040,Cash on Delivery
T031683,O005684,P00817,4,520,UPI
T031684,O012496,P00448,2,580,UPI
T031685,O005036,P00614,1,120,Cash on Delivery
T031686,O009674,P00177,2,1120,Credit Card
T031687,O007730,P00771,4,960,Credit Card
T031688,O006636,P00369,4,280,Cash on Delivery
T031689,O005742,P00469,4,1160,UPI
T031690,O008396,P00737,3,570,UPI
T031691,O002687,P00304,2,120,Credit Card
T031692,O005035,P01185,1,330,Wallet
T031693,O013507,P00860,1,130,Credit Card
T031694,O014275,P01199,5,1000,Debit Card
T031695,O017315,P00445,3,1260,Net Banking
T031696,O011476,P00046,1,160,Debit Card
T031697,O011007,P00348,1,680,Cash on Delivery
T031698,O009681,P00194,3,300,Cash on Delivery
T031699,O015102,P00726,1,190,Wallet
T031700,O014590,P00859,2,460,UPI
T031701,O008696,P00588,4,200,UPI
T031702,O004093,P00248,3,60,Credit Card
T031703,O004609,P00193,4,840,Credit Card
T031704,O004641,P00838,2,440,Cash on Delivery
T031705,O006702,P00873,1,690,Debit Card
T031706,O016260,P00444,1,110,Debit Card
T031707,O017737,P00729,5,650,UPI
T031708,O015898,P00138,3,810,UPI
T031709,O017194,P00174,2,1140,UPI
T031710,O005345,P00128,1,280,UPI
T031711,O001578,P01040,1,30,UPI
T031712,O000513,P00981,2,1080,Debit Card
T031713,O009691,P00280,3,870,Debit Card
T031714,O014812,P00450,4,3000,UPI
T031715,O015906,P01178,3,2070,UPI
T031716,O016302,P00104,4,80,UPI
T031717,O002061,P00273,4,280,Debit Card
T031718,O012776,P00802,2,560,Cash on Delivery
T031719,O007214,P01017,5,1400,UPI
T031720,O012176,P00792,5,1900,UPI
T031721,O017044,P00737,5,950,UPI
T031722,O004513,P00386,1,770,UPI
T031723,O007847,P00626,3,480,Debit Card
T031724,O019272,P01146,2,300,Credit Card
T031725,O013713,P00110,5,2500,Net Banking
T031726,O006435,P01026,2,240,UPI
T031727,O003973,P00372,5,1100,Credit Card
T031728,O007282,P00195,5,200,Credit Card
T031729,O014558,P00741,1,180,Cash on Delivery
T031730,O019503,P00562,2,280,UPI
T031731,O017900,P00821,3,120,Net Banking
T031732,O006920,P00831,2,80,Credit Card
T031733,O011617,P00540,4,1920,UPI
T031734,O016787,P00348,1,680,Cash on Delivery
T031735,O008759,P00808,4,360,UPI
T031736,O000207,P00540,4,1920,UPI
T031737,O004366,P00069,4,1520,Cash on Delivery
T031738,O018724,P00293,3,150,Cash on Delivery
T031739,O011852,P00620,1,210,Credit Card
T031740,O012354,P01091,4,1160,Net Banking
T031741,O007611,P01083,4,880,Credit Card
T031742,O018540,P01195,1,40,UPI
T031743,O016407,P00436,4,1800,UPI
T031744,O001016,P00852,1,40,UPI
T031745,O000211,P00699,5,350,Cash on Delivery
T031746,O002798,P00251,2,1120,Net Banking
T031747,O001305,P00526,4,160,Debit Card
T031748,O019166,P00152,4,280,Cash on Delivery
T031749,O001628,P01058,1,210,UPI
T031750,O002196,P00205,3,330,Cash on Delivery
T031751,O014054,P00796,3,180,UPI
T031752,O019214,P00061,1,190,Debit Card
T031753,O000689,P00490,2,460,Cash on Delivery
T031754,O016907,P01050,2,1020,UPI
T031755,O016403,P00561,2,420,UPI
T031756,O011247,P00522,2,200,Credit Card
T031757,O000304,P00101,1,470,UPI
T031758,O004921,P00936,1,350,UPI
T031759,O018794,P00831,4,160,UPI
T031760,O009061,P00293,2,100,Cash on Delivery
T031761,O016112,P00502,4,160,Cash on Delivery
T031762,O000370,P00403,3,360,Debit Card
T031763,O000896,P00347,2,1000,Debit Card
T031764,O004721,P00787,3,630,UPI
T031765,O012793,P00969,4,280,Cash on Delivery
T031766,O008147,P00507,5,2200,UPI
T031767,O009249,P00443,5,350,Credit Card
T031768,O000689,P00851,5,650,UPI
T031769,O008695,P00325,5,850,UPI
T031770,O013792,P00812,4,800,Debit Card
T031771,O016172,P00515,4,880,Net Banking
T031772,O018994,P01029,2,300,Wallet
T031773,O001086,P00883,4,200,Cash on Delivery
T031774,O011804,P00517,4,280,Cash on Delivery
T031775,O009688,P01093,1,60,UPI
T031776,O003715,P00057,2,60,UPI
T031777,O015439,P00393,2,1060,Credit Card
T031778,O009029,P00351,3,630,UPI
T031779,O014162,P00287,2,400,Net Banking
T031780,O019312,P00330,5,500,UPI
T031781,O001778,P00505,1,340,Net Banking
T031782,O002067,P00796,4,240,UPI
T031783,O010070,P01097,4,1440,Debit Card
T031784,O000553,P00922,3,390,UPI
T031785,O014299,P00612,1,700,Cash on Delivery
T031786,O010362,P00808,5,450,UPI
T031787,O009752,P00660,2,140,Debit Card
T031788,O007526,P00055,1,60,UPI
T031789,O011371,P00803,2,480,UPI
T031790,O017592,P00756,5,650,UPI
T031791,O018163,P01122,3,2010,Net Banking
T031792,O011562,P00540,3,1440,UPI
T031793,O002332,P00575,4,320,UPI
T031794,O000532,P00797,3,60,UPI
T031795,O017905,P00562,4,560,Wallet
T031796,O004315,P00911,4,480,UPI
T031797,O002498,P00654,1,240,UPI
T031798,O004879,P00382,1,230,UPI
T031799,O018896,P01102,5,950,UPI
T031800,O003929,P00096,4,720,UPI
T031801,O010820,P00396,4,400,UPI
T031802,O000431,P00620,5,1050,Cash on Delivery
T031803,O018925,P00885,1,50,Cash on Delivery
T031804,O004548,P00024,5,1950,Debit Card
T031805,O004594,P00629,4,640,Cash on Delivery
T031806,O002738,P00431,1,230,Credit Card
T031807,O002974,P00390,3,180,Wallet
T031808,O012448,P00449,1,150,Cash on Delivery
T031809,O016752,P01101,3,510,Wallet
T031810,O000135,P00738,2,960,Debit Card
T031811,O006330,P00996,2,400,Net Banking
T031812,O013406,P00375,5,2150,Credit Card
T031813,O018025,P00397,3,780,UPI
T031814,O009188,P00873,2,1380,Credit Card
T031815,O008093,P01053,4,800,UPI
T031816,O014192,P00237,2,360,Credit Card
T031817,O000743,P00172,3,630,Net Banking
T031818,O001438,P00294,4,800,Debit Card
T031819,O011379,P00575,4,320,Wallet
T031820,O008575,P00972,2,100,UPI
T031821,O016432,P00990,2,420,UPI
T031822,O004898,P00349,1,510,UPI
T031823,O001695,P00574,3,810,UPI
T031824,O010572,P00924,4,400,UPI
T031825,O003659,P00761,5,1250,UPI
T031826,O005839,P00297,1,650,UPI
T031827,O004110,P00932,3,1050,Cash on Delivery
T031828,O005643,P00381,5,1000,UPI
T031829,O017340,P01129,5,1250,UPI
T031830,O007462,P00885,1,50,Cash on Delivery
T031831,O018692,P00267,1,200,UPI
T031832,O000921,P00497,5,600,Cash on Delivery
T031833,O001405,P01064,2,340,Credit Card
T031834,O008763,P00470,2,340,UPI
T031835,O003024,P00114,5,900,Debit Card
T031836,O010316,P01031,4,800,UPI
T031837,O001126,P00689,5,400,Debit Card
T031838,O009752,P00123,3,1140,UPI
T031839,O009814,P00107,2,260,UPI
T031840,O003927,P00479,3,360,UPI
T031841,O006030,P00289,1,550,UPI
T031842,O012672,P00743,1,440,UPI
T031843,O002994,P00947,3,480,Debit Card
T031844,O005308,P00140,4,240,Net Banking
T031845,O000326,P00128,5,1400,Credit Card
T031846,O010558,P01153,1,230,Debit Card
T031847,O016086,P00800,2,420,UPI
T031848,O016887,P00674,1,280,UPI
T031849,O019934,P00718,4,840,Debit Card
T031850,O007758,P01083,2,440,Net Banking
T031851,O008114,P00393,5,2650,UPI
T031852,O012165,P00734,1,300,UPI
T031853,O010885,P00857,1,140,UPI
T031854,O015820,P00616,5,1250,UPI
T031855,O019440,P01007,2,420,Credit Card
T031856,O013938,P01083,2,440,UPI
T031857,O017567,P00241,4,1400,Cash on Delivery
T031858,O017702,P00717,2,920,Cash on Delivery
T031859,O016334,P00990,2,420,UPI
T031860,O016104,P00625,5,150,UPI
T031861,O007523,P00528,4,400,UPI
T031862,O015435,P01161,5,1200,Cash on Delivery
T031863,O008977,P00978,2,440,Credit Card
T031864,O011352,P00025,4,440,UPI
T031865,O001590,P00285,2,260,UPI
T031866,O002647,P00694,4,680,UPI
T031867,O018340,P00669,4,640,Debit Card
T031868,O014803,P00450,3,2250,UPI
T031869,O005451,P00115,5,200,UPI
T031870,O017999,P00166,3,90,UPI
T031871,O009601,P01095,1,70,UPI
T031872,O015198,P00909,1,400,UPI
T031873,O000921,P00744,3,1980,Cash on Delivery
T031874,O017899,P00853,5,350,UPI
T031875,O007935,P00311,2,1480,Wallet
T031876,O015421,P00890,3,1590,UPI
T031877,O000607,P01091,4,1160,UPI
T031878,O019458,P00208,3,720,UPI
T031879,O006339,P00179,1,390,Wallet
T031880,O017070,P00987,2,220,Credit Card
T031881,O012290,P01083,2,440,Debit Card
T031882,O001456,P00959,3,570,UPI
T031883,O013149,P00797,1,20,UPI
T031884,O013143,P00022,3,1650,Credit Card
T031885,O004957,P00541,4,760,UPI
T031886,O000092,P00173,3,390,UPI
T031887,O010770,P00153,1,250,UPI
T031888,O010103,P00090,4,440,Debit Card
T031889,O006400,P00193,3,630,UPI
T031890,O010968,P01136,5,1900,Wallet
T031891,O000572,P00939,2,540,Credit Card
T031892,O014294,P00390,3,180,UPI
T031893,O000860,P00670,4,2160,Credit Card
T031894,O000684,P00740,4,720,UPI
T031895,O018127,P00786,5,600,UPI
T031896,O007885,P00965,1,120,Credit Card
T031897,O011029,P00358,5,700,Cash on Delivery
T031898,O012571,P00869,3,1410,UPI
T031899,O016282,P00156,4,200,Credit Card
T031900,O007356,P00307,5,450,UPI
T031901,O002327,P00741,4,720,Credit Card
T031902,O000638,P01174,4,600,UPI
T031903,O010531,P00745,2,340,UPI
T031904,O016664,P00152,2,140,UPI
T031905,O015367,P00639,1,650,Cash on Delivery
T031906,O009823,P00428,3,570,Credit Card
T031907,O006852,P00798,2,400,UPI
T031908,O004310,P00125,1,130,Credit Card
T031909,O005724,P00052,1,80,Cash on Delivery
T031910,O016303,P00418,5,350,UPI
T031911,O010444,P00515,3,660,Debit Card
T031912,O014700,P00242,3,330,Net Banking
T031913,O003049,P01033,5,2050,UPI
T031914,O003951,P00664,1,50,Net Banking
T031915,O011546,P00434,1,80,Cash on Delivery
T031916,O010946,P00092,1,190,Debit Card
T031917,O002768,P01166,4,200,UPI
T031918,O013724,P00124,2,300,UPI
T031919,O010333,P00037,4,1800,UPI
T031920,O009230,P00453,2,220,Credit Card
T031921,O008607,P00328,3,90,Cash on Delivery
T031922,O000474,P00236,4,360,Debit Card
T031923,O004382,P00333,5,1150,Wallet
T031924,O011927,P01155,4,560,UPI
T031925,O007519,P01117,1,150,UPI
T031926,O009286,P01171,5,2500,Cash on Delivery
T031927,O015655,P00260,1,310,Net Banking
T031928,O009958,P00033,2,300,Cash on Delivery
T031929,O002715,P00684,4,960,UPI
T031930,O000362,P00782,1,280,Debit Card
T031931,O010274,P00009,3,480,UPI
T031932,O002750,P00148,5,450,Debit Card
T031933,O013052,P00486,3,540,UPI
T031934,O002833,P00321,2,200,Credit Card
T031935,O003603,P00075,5,2250,UPI
T031936,O019361,P00393,1,530,Cash on Delivery
T031937,O005961,P00588,2,100,Cash on Delivery
T031938,O007888,P01146,4,600,Cash on Delivery
T031939,O018381,P00401,1,270,UPI
T031940,O004292,P00961,5,1250,UPI
T031941,O013132,P00142,3,1260,UPI
T031942,O012485,P00369,4,280,Debit Card
T031943,O006450,P00016,5,700,UPI
T031944,O017463,P00813,2,200,UPI
T031945,O008964,P00928,4,1440,Debit Card
T031946,O018702,P01050,1,510,UPI
T031947,O011174,P00863,5,2800,Credit Card
T031948,O006903,P01195,2,80,Net Banking
T031949,O011087,P00479,5,600,UPI
T031950,O014284,P00390,1,60,Credit Card
T031951,O017299,P01077,2,160,UPI
T031952,O001181,P00920,1,60,Credit Card
T031953,O000233,P00456,3,1230,Debit Card
T031954,O010062,P00414,3,660,Debit Card
T031955,O011640,P00836,4,400,Net Banking
T031956,O011989,P00014,2,740,Net Banking
T031957,O017029,P00743,1,440,UPI
T031958,O019563,P00468,2,220,UPI
T031959,O004890,P00145,3,1470,Cash on Delivery
T031960,O003451,P00567,1,210,UPI
T031961,O006012,P00831,3,120,Wallet
T031962,O002956,P00246,4,440,Credit Card
T031963,O016908,P00781,1,280,UPI
T031964,O012742,P00809,4,520,UPI
T031965,O012769,P00984,3,450,Credit Card
T031966,O018090,P00338,1,160,UPI
T031967,O017432,P01187,3,240,UPI
T031968,O005192,P00177,1,560,Debit Card
T031969,O000019,P01180,4,2280,UPI
T031970,O011269,P00815,2,680,Credit Card
T031971,O006819,P00708,2,280,Wallet
T031972,O018379,P00953,5,3650,Debit Card
T031973,O013661,P00039,4,2120,UPI
T031974,O019780,P00025,2,220,Credit Card
T031975,O006261,P00363,3,1350,Net Banking
T031976,O014668,P01134,5,1150,Net Banking
T031977,O017074,P00345,5,1000,Credit Card
T031978,O014350,P00794,1,20,Cash on Delivery
T031979,O016374,P00267,5,1000,Debit Card
T031980,O013479,P00928,1,360,UPI
T031981,O018714,P01151,2,80,UPI
T031982,O013926,P00843,1,170,Net Banking
T031983,O008291,P00752,4,1000,UPI
T031984,O007324,P01134,2,460,UPI
T031985,O013587,P00633,2,980,Debit Card
T031986,O004026,P00628,3,720,Credit Card
T031987,O019053,P00523,1,60,UPI
T031988,O012502,P00478,3,690,UPI
T031989,O003204,P00051,1,190,Credit Card
T031990,O014888,P01177,4,1160,UPI
T031991,O018676,P00191,4,400,Credit Card
T031992,O015711,P00474,5,3250,UPI
T031993,O006863,P01144,5,1500,Credit Card
T031994,O000139,P01040,4,120,UPI
T031995,O001618,P00774,3,780,Credit Card
T031996,O019267,P01069,4,640,Wallet
T031997,O004925,P00069,1,380,Debit Card
T031998,O016401,P01134,4,920,UPI
T031999,O009927,P00687,1,190,Credit Card
T032000,O002318,P01101,3,510,Cash on Delivery
T032001,O004421,P00343,5,1150,UPI
T032002,O013043,P00478,4,920,Debit Card
T032003,O004395,P00257,4,1760,UPI
T032004,O005069,P00580,3,1380,UPI
T032005,O009108,P01140,1,200,UPI
T032006,O008377,P00160,5,400,Net Banking
T032007,O004037,P00751,3,1500,Credit Card
T032008,O006740,P00695,2,240,UPI
T032009,O004278,P01197,1,150,Cash on Delivery
T032010,O005499,P00527,2,200,Credit Card
T032011,O016661,P01100,2,1120,UPI
T032012,O009226,P00786,3,360,Debit Card
T032013,O017239,P01002,2,60,UPI
T032014,O003095,P00301,2,1120,Credit Card
T032015,O018161,P00994,5,350,UPI
T032016,O008846,P01131,5,1100,Cash on Delivery
T032017,O015509,P00255,4,1320,UPI
T032018,O005478,P00621,5,600,UPI
T032019,O001204,P01108,4,480,UPI
T032020,O005132,P00635,5,550,UPI
T032021,O001760,P01044,2,340,UPI
T032022,O013838,P00930,2,1560,UPI
T032023,O013970,P00135,5,1650,UPI
T032024,O005706,P00776,3,600,UPI
T032025,O006411,P01075,2,360,UPI
T032026,O011774,P00861,2,120,Credit Card
T032027,O006208,P00243,3,840,UPI
T032028,O001476,P00758,2,460,Wallet
T032029,O007144,P00802,4,1120,Credit Card
T032030,O004037,P00553,4,160,UPI
T032031,O000279,P00889,5,2900,UPI
T032032,O010675,P00555,5,750,UPI
T032033,O003486,P00985,5,1300,Credit Card
T032034,O016838,P00263,2,520,Debit Card
T032035,O011367,P00802,2,560,UPI
T032036,O000150,P00425,1,120,Credit Card
T032037,O005096,P00636,3,1020,Cash on Delivery
T032038,O008382,P00245,2,120,Cash on Delivery
T032039,O005624,P00839,2,300,Credit Card
T032040,O018244,P00739,4,320,Cash on Delivery
T032041,O004307,P00356,5,1250,Credit Card
T032042,O013139,P00501,5,3000,UPI
T032043,O018527,P00681,1,130,Credit Card
T032044,O016471,P00379,2,140,Debit Card
T032045,O005524,P00815,4,1360,Credit Card
T032046,O007180,P01081,4,560,Net Banking
T032047,O008808,P00350,4,1000,Wallet
T032048,O000404,P00830,5,1050,UPI
T032049,O019399,P00764,4,840,Debit Card
T032050,O008101,P00488,4,680,UPI
T032051,O013761,P00605,5,650,UPI
T032052,O007724,P01124,1,420,UPI
T032053,O005572,P00724,2,380,UPI
T032054,O000714,P00013,4,640,Debit Card
T032055,O008577,P00030,4,1000,Credit Card
T032056,O002899,P00673,2,240,UPI
T032057,O003353,P00466,1,240,UPI
T032058,O004550,P00592,1,50,UPI
T032059,O000935,P01063,5,300,UPI
T032060,O018684,P00884,1,490,Credit Card
T032061,O002500,P00974,5,550,UPI
T032062,O015583,P00511,5,200,Debit Card
T032063,O001474,P00629,3,480,UPI
T032064,O000247,P00152,2,140,UPI
T032065,O015582,P00610,3,600,UPI
T032066,O004040,P00616,4,1000,UPI
T032067,O006693,P00085,1,330,UPI
T032068,O015475,P01032,3,630,Debit Card
T032069,O014575,P00595,1,260,UPI
T032070,O019247,P00488,1,170,Cash on Delivery
T032071,O008745,P00473,3,540,Cash on Delivery
T032072,O015707,P00584,3,780,UPI
T032073,O019732,P00955,5,1000,Net Banking
T032074,O010958,P00683,3,300,Credit Card
T032075,O008478,P00970,3,960,Credit Card
T032076,O016346,P00083,2,120,UPI
T032077,O009800,P00957,1,100,UPI
T032078,O015156,P00132,2,440,UPI
T032079,O003695,P00285,3,390,Credit Card
T032080,O008626,P00529,3,1440,Cash on Delivery
T032081,O018203,P01088,2,1060,Net Banking
T032082,O010415,P01173,5,1350,UPI
T032083,O003012,P00541,3,570,UPI
T032084,O001118,P01068,2,320,Debit Card
T032085,O005099,P00207,3,1500,Credit Card
T032086,O000042,P00658,3,1140,Credit Card
T032087,O001964,P00464,5,1700,UPI
T032088,O007045,P00751,2,1000,UPI
T032089,O016387,P00394,2,920,UPI
T032090,O006795,P00137,1,740,UPI
T032091,O011830,P00732,4,160,Debit Card
T032092,O008954,P00076,3,1020,UPI
T032093,O011463,P01199,5,1000,UPI
T032094,O002309,P00744,3,1980,Debit Card
T032095,O008888,P00382,1,230,UPI
T032096,O015588,P00488,3,510,Debit Card
T032097,O012127,P00353,3,300,UPI
T032098,O004433,P00491,4,1600,Debit Card
T032099,O016162,P00765,2,200,Cash on Delivery
T032100,O007850,P00439,5,350,Cash on Delivery
T032101,O002410,P00478,3,690,UPI
T032102,O001640,P00722,2,400,Debit Card
T032103,O001377,P00560,4,3040,UPI
T032104,O015591,P01032,2,420,Debit Card
T032105,O019094,P00363,4,1800,Wallet
T032106,O006614,P00201,2,1560,Debit Card
T032107,O008496,P00971,4,2360,UPI
T032108,O010927,P00160,4,320,UPI
T032109,O008865,P01116,5,1250,UPI
T032110,O001338,P00737,2,380,UPI
T032111,O010682,P00934,2,80,UPI
T032112,O007999,P00405,1,280,Credit Card
T032113,O001227,P00606,1,80,Cash on Delivery
T032114,O006061,P00322,2,980,Debit Card
T032115,O000086,P01169,1,180,Credit Card
T032116,O012322,P00629,5,800,Debit Card
T032117,O009329,P00724,3,570,UPI
T032118,O011577,P00208,2,480,Credit Card
T032119,O011423,P00798,3,600,Debit Card
T032120,O000980,P00619,4,480,Credit Card
T032121,O002220,P00299,4,1400,Cash on Delivery
T032122,O008381,P00166,1,30,UPI
T032123,O015685,P01069,1,160,UPI
T032124,O011825,P00387,2,420,Debit Card
T032125,O011601,P00389,4,560,Credit Card
T032126,O006722,P01064,1,170,Debit Card
T032127,O007124,P00588,3,150,Cash on Delivery
T032128,O007635,P00364,5,3500,UPI
T032129,O013770,P00357,2,80,Cash on Delivery
T032130,O009736,P00043,2,300,UPI
T032131,O014217,P00704,5,2000,UPI
T032132,O007640,P01128,5,2150,Credit Card
T032133,O006627,P00361,1,90,UPI
T032134,O004127,P01121,2,1140,UPI
T032135,O015344,P00693,1,150,UPI
T032136,O018150,P00100,3,240,Credit Card
T032137,O000431,P01007,5,1050,UPI
T032138,O013807,P01035,3,540,UPI
T032139,O007980,P00766,4,880,UPI
T032140,O019341,P00402,1,190,Wallet
T032141,O014367,P00148,4,360,UPI
T032142,O017778,P00729,1,130,UPI
T032143,O001568,P00202,2,440,UPI
T032144,O009767,P00521,4,440,Wallet
T032145,O004069,P00997,2,140,UPI
T032146,O004594,P00931,5,800,Debit Card
T032147,O003416,P00999,3,810,UPI
T032148,O008842,P00484,1,190,UPI
T032149,O015956,P01032,4,840,Wallet
T032150,O019437,P00702,1,240,Debit Card
T032151,O003310,P00876,1,140,Debit Card
T032152,O009168,P00673,2,240,UPI
T032153,O006909,P00069,3,1140,UPI
T032154,O018675,P00839,3,450,Debit Card
T032155,O003170,P00861,1,60,Debit Card
T032156,O016018,P00135,5,1650,Credit Card
T032157,O000106,P00412,5,250,Net Banking
T032158,O004178,P00133,5,2350,Debit Card
T032159,O001414,P01180,1,570,Wallet
T032160,O003559,P00118,3,1200,UPI
T032161,O019495,P00504,1,550,Debit Card
T032162,O016510,P00417,1,670,UPI
T032163,O009621,P01045,4,1200,Net Banking
T032164,O003177,P00415,4,1280,Cash on Delivery
T032165,O016601,P00845,3,450,UPI
T032166,O018793,P00211,3,1680,Credit Card
T032167,O017249,P01045,2,600,Net Banking
T032168,O019067,P01028,3,630,Debit Card
T032169,O019512,P00558,3,390,Net Banking
T032170,O008625,P00908,3,210,UPI
T032171,O004733,P00168,2,860,UPI
T032172,O014365,P00697,1,40,UPI
T032173,O007344,P00407,3,480,Credit Card
T032174,O007059,P01134,2,460,UPI
T032175,O003264,P00432,1,220,Cash on Delivery
T032176,O010978,P00088,3,330,Debit Card
T032177,O004738,P01025,5,100,Cash on Delivery
T032178,O012242,P00212,3,1590,Wallet
T032179,O007376,P00188,4,520,UPI
T032180,O019001,P01006,2,1140,Credit Card
T032181,O013632,P01153,1,230,Credit Card
T032182,O012674,P01049,5,200,UPI
T032183,O013488,P00586,2,220,Cash on Delivery
T032184,O006627,P00789,1,220,UPI
