delivery_id,order_id,delivery_time_mins,delivery_status,distance_km
D012958,O012958,35,Delivered On Time,5.5
D012959,O012959,10,Delivered On Time,2.4
D012960,O012960,14,Delivered On Time,1.7
D012961,O012961,29,Delivered On Time,3.2
D012962,O012962,7,Delivered On Time,2.1
D012963,O012963,58,Delivered On Time,9.5
D012964,O012964,62,Delivered Late,7.7
D012965,O012965,39,Delivered Late,3.2
D012966,O012966,16,Delivered Late,0.7
D012967,O012967,79,Delivered On Time,9.8
D012968,O012968,51,Delivered On Time,7.5
D012969,O012969,46,Delivered Late,4.7
D012970,O012970,52,Delivered On Time,7.5
D012971,O012971,40,Delivered On Time,6.3
D012972,O012972,11,Delivered On Time,1.4
D012973,O012973,67,Delivered On Time,9.3
D012974,O012974,40,Delivered On Time,8.8
D012975,O012975,18,Delivered On Time,2.4
D012976,O012976,44,Delivered Late,3.8
D012977,O012977,21,Delivered On Time,3.1
D012978,O012978,23,Delivered On Time,5.3
D012979,O012979,19,Delivered Late,1.2
D012980,O012980,66,Delivered On Time,8.5
D012981,O012981,19,Delivered On Time,2.5
D012982,O012982,32,Delivered Late,2.8
D012983,O012983,70,Delivered Late,6.8
D012984,O012984,22,Delivered Late,2.6
D012985,O012985,18,Delivered Late,1.6
D012986,O012986,54,Delivered Late,5.6
D012987,O012987,36,Delivered Late,3.9
D012988,O012988,50,Delivered On Time,7.1
D012989,O012989,52,Delivered On Time,9.1
D012990,O012990,28,Delivered On Time,6.5
D012991,O012991,10,Delivered Late,0.6
D012992,O012992,72,Delivered Late,7.7
D012993,O012993,103,Delivered Late,9.9
D012994,O012994,68,Delivered Late,7.9
D012995,O012995,38,Delivered Late,3.6
D012996,O012996,47,Delivered Late,7.2
D012997,O012997,28,Delivered On Time,4.7
D012998,O012998,83,Delivered Late,8.7
D012999,O012999,32,Delivered Late,2.6
D013000,O013000,56,Delivered Late,5.7
D013001,O013001,34,Delivered On Time,7.8
D013002,O013002,70,Delivered Late,8.7
D013003,O013003,49,Delivered Late,6.7
D013004,O013004,68,Delivered Late,7.7
D013005,O013005,52,Delivered Late,7.4
D013006,O013006,45,Delivered On Time,8
D013007,O013007,31,Delivered On Time,7.6
D013008,O013008,43,Delivered On Time,6
D013009,O013009,20,Delivered On Time,3.4
D013010,O013010,23,Delivered Late,3.3
D013011,O013011,63,Delivered On Time,9.1
D013012,O013012,50,Delivered Late,5.4
D013013,O013013,29,Delivered Late,1.6
D013014,O013014,60,Delivered Late,6.8
D013015,O013015,36,Delivered On Time,6.1
D013016,O013016,48,Delivered Late,6.9
D013017,O013017,25,Delivered On Time,4.1
D013018,O013018,50,Delivered Late,5.3
D013019,O013019,59,Delivered Late,6
D013020,O013020,14,Delivered On Time,3.6
D013021,O013021,77,Delivered Late,7.9
D013022,O013022,33,Delivered Late,2.6
D013023,O013023,44,Delivered Late,4.3
D013024,O013024,89,Delivered Late,9.8
D013025,O013025,5,Delivered On Time,2.2
D013026,O013026,35,Delivered Late,4
D013027,O013027,61,Delivered Late,7.6
D013028,O013028,29,Delivered On Time,4.4
D013029,O013029,8,Delivered On Time,2
D013030,O013030,38,Delivered Late,3.9
D013031,O013031,17,Delivered On Time,2.5
D013032,O013032,36,Delivered Late,3.9
D013033,O013033,68,Delivered Late,8.6
D013034,O013034,68,Delivered Late,6.9
D013035,O013035,13,Delivered Late,0.5
D013036,O013036,94,Delivered Late,9.7
D013037,O013037,9,Delivered On Time,1
D013038,O013038,34,Delivered On Time,6
D013039,O013039,23,Delivered Late,2.3
D013040,O013040,25,Delivered On Time,3.5
D013041,O013041,22,Delivered Late,3.2
D013042,O013042,20,Delivered On Time,3.6
D013043,O013043,25,Delivered On Time,2.8
D013044,O013044,12,Delivered On Time,3.6
D013045,O013045,8,Delivered On Time,1.3
D013046,O013046,10,Delivered On Time,3.1
D013047,O013047,74,Delivered Late,6.9
D013048,O013048,40,Delivered On Time,5.9
D013049,O013049,76,Delivered Late,9.3
D013050,O013050,62,Delivered On Time,7.9
D013051,O013051,20,Delivered On Time,2.8
D013052,O013052,77,Delivered Late,9.9
D013053,O013053,45,Delivered Late,4.1
D013054,O013054,81,Delivered Late,9.3
D013055,O013055,52,Delivered Late,5.7
D013056,O013056,55,Delivered Late,6.4
D013057,O013057,21,Delivered On Time,5.3
D013058,O013058,83,Delivered Late,8.4
D013059,O013059,69,Delivered Late,6.8
D013060,O013060,48,Delivered On Time,6
D013061,O013061,71,Delivered Late,7.4
D013062,O013062,14,Delivered On Time,3.1
D013063,O013063,17,Delivered On Time,2.3
D013064,O013064,15,Delivered On Time,2.4
D013065,O013065,67,Delivered Late,8.6
D013066,O013066,14,Delivered Late,1
D013067,O013067,52,Delivered Late,9.1
D013068,O013068,16,Delivered On Time,2.6
D013069,O013069,76,Delivered Late,7.7
D013070,O013070,66,Delivered Late,7.8
D013071,O013071,34,Delivered On Time,4.7
D013072,O013072,40,Delivered On Time,8.3
D013073,O013073,48,Delivered Late,4.9
D013074,O013074,78,Delivered Late,7.7
D013075,O013075,24,Delivered On Time,3.1
D013076,O013076,61,Delivered On Time,7.3
D013077,O013077,75,Delivered Late,7.7
D013078,O013078,45,Delivered Late,4.4
D013079,O013079,16,Delivered Late,0.6
D013080,O013080,48,Delivered On Time,9.2
D013081,O013081,66,Delivered On Time,9.2
D013082,O013082,57,Delivered On Time,7.1
D013083,O013083,68,Delivered On Time,9.6
D013084,O013084,47,Delivered Late,4.5
D013085,O013085,50,Delivered Late,6.4
D013086,O013086,37,Delivered On Time,5.8
D013087,O013087,51,Delivered Late,5
D013088,O013088,41,Delivered On Time,6
D013089,O013089,34,Delivered On Time,5.2
D013090,O013090,34,Delivered On Time,7.3
D013091,O013091,19,Delivered Late,2.2
D013092,O013092,62,Delivered Late,8.1
D013093,O013093,59,Delivered On Time,8.9
D013094,O013094,61,Delivered On Time,8.7
D013095,O013095,53,Delivered Late,7
D013096,O013096,20,Delivered Late,0.9
D013097,O013097,79,Delivered On Time,9.7
D013098,O013098,90,Delivered Late,8.9
D013099,O013099,77,Delivered Late,9.1
D013100,O013100,24,Delivered On Time,3
D013101,O013101,26,Delivered Late,1.4
D013102,O013102,44,Delivered On Time,5.3
D013103,O013103,25,Delivered Late,1
D013104,O013104,41,Delivered Late,2.8
D013105,O013105,5,Delivered On Time,1.5
D013106,O013106,5,Delivered On Time,0.8
D013107,O013107,79,Delivered On Time,9.4
D013108,O013108,6,Delivered On Time,0.6
D013109,O013109,35,Delivered On Time,5
D013110,O013110,19,Delivered Late,1.8
D013111,O013111,28,Delivered Late,3.9
D013112,O013112,32,Delivered On Time,5.1
D013113,O013113,28,Delivered Late,2.6
D013114,O013114,18,Delivered On Time,3.8
D013115,O013115,27,Delivered On Time,4.3
D013116,O013116,45,Delivered On Time,6
D013117,O013117,26,Delivered Late,2.8
D013118,O013118,61,Delivered On Time,8.9
D013119,O013119,26,Delivered Late,1.9
D013120,O013120,72,Delivered On Time,7.6
D013121,O013121,46,Delivered On Time,7.6
D013122,O013122,42,Delivered Late,4.8
D013123,O013123,26,Delivered On Time,4.2
D013124,O013124,13,Delivered On Time,2.3
D013125,O013125,81,Delivered On Time,9.8
D013126,O013126,21,Delivered Late,2.5
D013127,O013127,38,Delivered On Time,5
D013128,O013128,40,Delivered On Time,7
D013129,O013129,51,Delivered On Time,6.8
D013130,O013130,5,Delivered On Time,0.6
D013131,O013131,44,Delivered Late,3.1
D013132,O013132,22,Delivered On Time,3.2
D013133,O013133,25,Delivered On Time,3.8
D013134,O013134,60,Delivered On Time,10
D013135,O013135,18,Delivered Late,0.8
D013136,O013136,44,Delivered Late,7.6
D013137,O013137,6,Delivered On Time,2.2
D013138,O013138,34,Delivered Late,2.6
D013139,O013139,6,Delivered On Time,1.9
D013140,O013140,39,Delivered Late,4.7
D013141,O013141,51,Delivered Late,3.9
D013142,O013142,54,Delivered On Time,6.2
D013143,O013143,46,Delivered On Time,7.2
D013144,O013144,36,Delivered Late,2.4
D013145,O013145,35,Delivered Late,3.2
D013146,O013146,41,Delivered On Time,8.4
D013147,O013147,50,Delivered On Time,8.2
D013148,O013148,11,Delivered On Time,2.1
D013149,O013149,68,Delivered On Time,9.6
D013150,O013150,60,Delivered Late,7.1
D013151,O013151,46,Delivered On Time,7.8
D013152,O013152,36,Delivered Late,5.3
D013153,O013153,50,Delivered On Time,8.8
D013154,O013154,19,Delivered On Time,2.9
D013155,O013155,5,Delivered On Time,1.5
D013156,O013156,7,Delivered On Time,2.5
D013157,O013157,16,Delivered Late,0.8
D013158,O013158,30,Delivered On Time,3.8
D013159,O013159,54,Delivered Late,8.5
D013160,O013160,47,Delivered On Time,8.7
D013161,O013161,38,Delivered Late,2.7
D013162,O013162,5,Delivered On Time,0.9
D013163,O013163,28,Delivered Late,2.3
D013164,O013164,5,Delivered On Time,0.7
D013165,O013165,51,Delivered Late,5.1
D013166,O013166,35,Delivered On Time,7.8
D013167,O013167,71,Delivered Late,9.6
D013168,O013168,24,Delivered Late,0.8
D013169,O013169,89,Delivered Late,9
D013170,O013170,53,Delivered Late,6.8
D013171,O013171,11,Delivered On Time,1.4
D013172,O013172,11,Delivered On Time,2.4
D013173,O013173,50,Delivered On Time,7
D013174,O013174,29,Delivered On Time,4.2
D013175,O013175,56,Delivered Late,5.1
D013176,O013176,53,Delivered Late,7.4
D013177,O013177,81,Delivered Late,10
D013178,O013178,66,Delivered Late,5.9
D013179,O013179,49,Delivered On Time,7.1
D013180,O013180,14,Delivered On Time,1.8
D013181,O013181,13,Delivered On Time,1.4
D013182,O013182,30,Delivered On Time,7.3
D013183,O013183,13,Delivered On Time,1.1
D013184,O013184,31,Delivered Late,3.5
D013185,O013185,48,Delivered On Time,8.6
D013186,O013186,59,Delivered Late,6.1
D013187,O013187,40,Delivered On Time,5.7
D013188,O013188,38,Delivered Late,2.1
D013189,O013189,49,Delivered On Time,8.5
D013190,O013190,22,Delivered On Time,2.7
D013191,O013191,44,Delivered On Time,6.4
D013192,O013192,38,Delivered Late,2.6
D013193,O013193,83,Delivered On Time,9.4
D013194,O013194,30,Delivered Late,3.2
D013195,O013195,54,Delivered Late,6.6
D013196,O013196,32,Delivered Late,3.1
D013197,O013197,49,Delivered Late,6.1
D013198,O013198,5,Delivered On Time,1
D013199,O013199,46,Delivered Late,5.8
D013200,O013200,45,Delivered On Time,5.7
D013201,O013201,35,Delivered Late,2.9
D013202,O013202,60,Delivered Late,7.6
D013203,O013203,32,Delivered Late,2.6
D013204,O013204,62,Delivered Late,6.3
D013205,O013205,29,Delivered On Time,4.7
D013206,O013206,6,Delivered On Time,1
D013207,O013207,36,Delivered Late,2.6
D013208,O013208,5,Delivered On Time,1.7
D013209,O013209,31,Delivered Late,1.6
D013210,O013210,16,Delivered On Time,4
D013211,O013211,76,Delivered Late,9.4
D013212,O013212,41,Delivered Late,5.5
D013213,O013213,13,Delivered On Time,1
D013214,O013214,85,Delivered Late,8.6
D013215,O013215,39,Delivered On Time,6
D013216,O013216,59,Delivered Late,5
D013217,O013217,53,Delivered On Time,6.5
D013218,O013218,57,Delivered Late,5.9
D013219,O013219,5,Delivered On Time,1
D013220,O013220,43,Delivered Late,4.4
D013221,O013221,45,Delivered Late,6.2
D013222,O013222,13,Delivered Late,1
D013223,O013223,24,Delivered On Time,2.5
D013224,O013224,39,Delivered Late,2.6
D013225,O013225,54,Delivered On Time,7.3
D013226,O013226,65,Delivered On Time,8.6
D013227,O013227,12,Delivered On Time,2.5
D013228,O013228,74,Delivered On Time,9.1
D013229,O013229,55,Delivered On Time,7.3
D013230,O013230,10,Delivered On Time,2.1
D013231,O013231,18,Delivered Late,1.6
D013232,O013232,41,Delivered Late,5.8
D013233,O013233,67,Delivered On Time,8.5
D013234,O013234,17,Delivered On Time,2.8
D013235,O013235,30,Delivered On Time,4.6
D013236,O013236,22,Delivered Late,0.5
D013237,O013237,54,Delivered Late,6.4
D013238,O013238,44,Delivered Late,7
D013239,O013239,27,Delivered On Time,5
D013240,O013240,60,Delivered Late,8.8
D013241,O013241,30,Delivered Late,1.9
D013242,O013242,44,Delivered On Time,8.9
D013243,O013243,28,Delivered On Time,6
D013244,O013244,46,Delivered Late,4.2
D013245,O013245,24,Delivered On Time,2.8
D013246,O013246,39,Delivered On Time,5.7
D013247,O013247,5,Delivered On Time,1.1
D013248,O013248,29,Delivered On Time,7.4
D013249,O013249,19,Delivered On Time,3.8
D013250,O013250,31,Delivered On Time,5.6
D013251,O013251,37,Delivered Late,4.7
D013252,O013252,16,Delivered On Time,3.3
D013253,O013253,14,Delivered On Time,1.1
D013254,O013254,25,Delivered Late,1.2
D013255,O013255,38,Delivered Late,3.3
D013256,O013256,83,Delivered Late,8
D013257,O013257,52,Delivered Late,7.4
D013258,O013258,47,Delivered On Time,9.1
D013259,O013259,42,Delivered Late,5.8
D013260,O013260,27,Delivered On Time,5.1
D013261,O013261,47,Delivered Late,3.7
D013262,O013262,57,Delivered On Time,9.3
D013263,O013263,72,Delivered Late,8.4
D013264,O013264,46,Delivered Late,4.4
D013265,O013265,18,Delivered On Time,2
D013266,O013266,66,Delivered Late,8.8
D013267,O013267,40,Delivered On Time,5.2
D013268,O013268,33,Delivered On Time,5.6
D013269,O013269,5,Delivered On Time,1.3
D013270,O013270,20,Delivered On Time,3.6
D013271,O013271,81,Delivered On Time,9.8
D013272,O013272,67,Delivered On Time,8.2
D013273,O013273,19,Delivered Late,1.1
D013274,O013274,46,Delivered On Time,6
D013275,O013275,75,Delivered Late,7.4
D013276,O013276,54,Delivered Late,8.1
D013277,O013277,50,Delivered Late,7.5
D013278,O013278,26,Delivered On Time,5
D013279,O013279,9,Delivered On Time,1.1
D013280,O013280,38,Delivered Late,2.6
D013281,O013281,30,Delivered On Time,5.5
D013282,O013282,5,Delivered On Time,1.3
D013283,O013283,45,Delivered On Time,8.4
D013284,O013284,43,Delivered On Time,5.1
D013285,O013285,30,Delivered Late,3
D013286,O013286,73,Delivered Late,8
D013287,O013287,47,Delivered On Time,9.4
D013288,O013288,21,Delivered On Time,4
D013289,O013289,96,Delivered Late,9.3
D013290,O013290,36,Delivered On Time,4.7
D013291,O013291,22,Delivered Late,0.8
D013292,O013292,20,Delivered Late,1.1
D013293,O013293,5,Delivered On Time,1.1
D013294,O013294,5,Delivered On Time,1.3
D013295,O013295,45,Delivered On Time,8
D013296,O013296,29,Delivered Late,2.4
D013297,O013297,5,Delivered On Time,1.5
D013298,O013298,10,Delivered On Time,3.5
D013299,O013299,23,Delivered On Time,2.7
D013300,O013300,62,Delivered Late,6.5
D013301,O013301,23,Delivered On Time,3
D013302,O013302,54,Delivered Late,8.4
D013303,O013303,27,Delivered Late,3.4
D013304,O013304,53,Delivered On Time,6.9
D013305,O013305,28,Delivered On Time,4.3
D013306,O013306,51,Delivered On Time,7.8
D013307,O013307,70,Delivered On Time,9.9
D013308,O013308,30,Delivered On Time,4.1
D013309,O013309,26,Delivered On Time,6.6
D013310,O013310,73,Delivered Late,7.8
D013311,O013311,20,Delivered On Time,3
D013312,O013312,86,Delivered Late,9.9
D013313,O013313,66,Delivered Late,7.1
D013314,O013314,51,Delivered Late,4.7
D013315,O013315,53,Delivered Late,5.4
D013316,O013316,16,Delivered On Time,4.3
D013317,O013317,35,Delivered Late,3.5
D013318,O013318,34,Delivered Late,3.1
D013319,O013319,20,Delivered Late,1
D013320,O013320,60,Delivered Late,9.6
D013321,O013321,33,Delivered On Time,4.9
D013322,O013322,73,Delivered On Time,8.5
D013323,O013323,59,Delivered Late,5.9
D013324,O013324,78,Delivered Late,8.8
D013325,O013325,9,Delivered On Time,1.9
D013326,O013326,21,Delivered Late,1.7
D013327,O013327,70,Delivered Late,7.6
D013328,O013328,44,Delivered On Time,7.6
D013329,O013329,46,Delivered On Time,5.6
D013330,O013330,9,Delivered On Time,1.4
D013331,O013331,51,Delivered On Time,7.5
D013332,O013332,6,Delivered On Time,1.8
D013333,O013333,54,Delivered Late,6.3
D013334,O013334,39,Delivered On Time,6.4
D013335,O013335,28,Delivered On Time,6.3
D013336,O013336,30,Delivered On Time,5.5
D013337,O013337,71,Delivered Late,9.6
D013338,O013338,5,Delivered On Time,1.5
D013339,O013339,5,Delivered On Time,1
D013340,O013340,82,Delivered Late,8
D013341,O013341,53,Delivered Late,7.5
D013342,O013342,22,Delivered Late,1.6
D013343,O013343,59,Delivered Late,5.6
D013344,O013344,32,Delivered On Time,3.6
D013345,O013345,47,Delivered Late,5.6
D013346,O013346,16,Delivered On Time,2.1
D013347,O013347,18,Delivered On Time,2
D013348,O013348,43,Delivered On Time,7.1
D013349,O013349,23,Delivered Late,1.8
D013350,O013350,21,Delivered On Time,4.2
D013351,O013351,56,Delivered On Time,9.2
D013352,O013352,31,Delivered Late,4.2
D013353,O013353,62,Delivered Late,9.2
D013354,O013354,8,Delivered On Time,1.9
D013355,O013355,41,Delivered On Time,5.1
D013356,O013356,78,Delivered Late,8.5
D013357,O013357,19,Delivered On Time,4.4
D013358,O013358,5,Delivered On Time,0.5
D013359,O013359,69,Delivered Late,7.9
D013360,O013360,29,Delivered On Time,5
D013361,O013361,17,Delivered On Time,2.5
D013362,O013362,24,Delivered On Time,3.2
D013363,O013363,22,Delivered Late,1.4
D013364,O013364,79,Delivered Late,9.2
D013365,O013365,5,Delivered On Time,0.6
D013366,O013366,86,Delivered On Time,9.4
D013367,O013367,76,Delivered On Time,9.3
D013368,O013368,39,Delivered On Time,4.3
D013369,O013369,63,Delivered Late,9.5
D013370,O013370,40,Delivered On Time,4.7
D013371,O013371,30,Delivered Late,1.5
D013372,O013372,17,Delivered On Time,2.8
D013373,O013373,24,Delivered On Time,4.2
D013374,O013374,47,Delivered Late,6.9
D013375,O013375,75,Delivered Late,7.9
D013376,O013376,50,Delivered Late,4.7
D013377,O013377,29,Delivered On Time,6.3
D013378,O013378,51,Delivered Late,4
D013379,O013379,88,Delivered Late,9.3
D013380,O013380,38,Delivered Late,2.4
D013381,O013381,57,Delivered Late,6.8
D013382,O013382,19,Delivered On Time,4.9
D013383,O013383,46,Delivered Late,3.8
D013384,O013384,14,Delivered On Time,2
D013385,O013385,53,Delivered On Time,6.1
D013386,O013386,65,Delivered On Time,7.9
D013387,O013387,70,Delivered Late,7.8
D013388,O013388,50,Delivered Late,6.3
D013389,O013389,5,Delivered On Time,0.6
D013390,O013390,20,Delivered On Time,4.2
D013391,O013391,16,Delivered On Time,2.6
D013392,O013392,5,Delivered On Time,1.7
D013393,O013393,32,Delivered On Time,4.4
D013394,O013394,54,Delivered On Time,7.2
D013395,O013395,31,Delivered Late,3.8
D013396,O013396,43,Delivered Late,5
D013397,O013397,51,Delivered On Time,5.9
D013398,O013398,29,Delivered On Time,4.2
D013399,O013399,40,Delivered On Time,4.8
D013400,O013400,70,Delivered Late,6.9
D013401,O013401,30,Delivered Late,3.6
D013402,O013402,35,Delivered On Time,7.3
D013403,O013403,85,Delivered Late,9.5
D013404,O013404,21,Delivered Late,1.8
D013405,O013405,9,Delivered On Time,2.4
D013406,O013406,14,Delivered On Time,2.8
D013407,O013407,9,Delivered On Time,2.3
D013408,O013408,34,Delivered Late,3.4
D013409,O013409,76,Delivered Late,8.8
D013410,O013410,41,Delivered Late,6.1
D013411,O013411,57,Delivered Late,7.8
D013412,O013412,59,Delivered Late,8
D013413,O013413,53,Delivered Late,4.6
D013414,O013414,40,Delivered On Time,7.1
D013415,O013415,76,Delivered Late,9.1
D013416,O013416,62,Delivered Late,6.1
D013417,O013417,50,Delivered Late,4.7
D013418,O013418,21,Delivered Late,2.5
D013419,O013419,19,Delivered On Time,3.3
D013420,O013420,81,Delivered Late,7.5
D013421,O013421,60,Delivered Late,6.5
D013422,O013422,21,Delivered On Time,2.3
D013423,O013423,5,Delivered On Time,0.6
D013424,O013424,29,Delivered On Time,6.9
D013425,O013425,5,Delivered On Time,1.4
D013426,O013426,29,Delivered Late,2.2
D013427,O013427,57,Delivered On Time,7.6
D013428,O013428,9,Delivered On Time,0.9
D013429,O013429,73,Delivered Late,6.2
D013430,O013430,17,Delivered On Time,2.5
D013431,O013431,51,Delivered Late,7.6
D013432,O013432,11,Delivered On Time,1.4
D013433,O013433,20,Delivered On Time,3.3
D013434,O013434,26,Delivered On Time,4.5
D013435,O013435,37,Delivered Late,5
D013436,O013436,24,Delivered Late,2.9
D013437,O013437,72,Delivered Late,7.9
D013438,O013438,5,Delivered On Time,1.3
D013439,O013439,80,Delivered On Time,9.5
D013440,O013440,26,Delivered On Time,3.5
D013441,O013441,26,Delivered On Time,2.6
D013442,O013442,57,Delivered Late,6.6
D013443,O013443,31,Delivered Late,2.3
D013444,O013444,10,Delivered On Time,2.5
D013445,O013445,72,Delivered Late,8.3
D013446,O013446,46,Delivered Late,3.6
D013447,O013447,23,Delivered Late,2
D013448,O013448,76,Delivered Late,9.4
D013449,O013449,36,Delivered On Time,4.9
