rating_id,order_id,rating,review
R013344,O002797,4,"Great experience, fresh items."
R013345,O012581,3,Delivery was slightly delayed.
R013346,O012423,5,"Great experience, fresh items."
R013347,O008879,5,"On-time delivery, good quality."
R013348,O011196,4,Loved the quick delivery.
R013349,O016830,5,"Great experience, fresh items."
R013350,O019104,5,Nice packaging and fast service.
R013351,O014656,5,Nice packaging and fast service.
R013352,O006516,4,"Great experience, fresh items."
R013353,O000014,2,Items were damaged.
R013354,O017145,5,Nice packaging and fast service.
R013355,O014595,3,Delivery was slightly delayed.
R013356,O019362,3,"Average experience, could be better."
R013357,O019099,4,Loved the quick delivery.
R013358,O001784,5,"Great experience, fresh items."
R013359,O002402,3,Delivery was slightly delayed.
R013360,O008947,5,Loved the quick delivery.
R013361,O001164,4,Loved the quick delivery.
R013362,O003564,5,Loved the quick delivery.
R013363,O013394,3,Okay service.
R013364,O004274,3,One or two items were not so fresh.
R013365,O012780,4,Loved the quick delivery.
R013366,O003889,4,Loved the quick delivery.
R013367,O003400,5,"Great experience, fresh items."
R013368,O007301,5,All items were available and fresh.
R013369,O017057,4,"On-time delivery, good quality."
R013370,O014943,4,All items were available and fresh.
R013371,O007123,5,Nice packaging and fast service.
R013372,O002104,5,"On-time delivery, good quality."
R013373,O014328,4,Loved the quick delivery.
R013374,O009716,5,Nice packaging and fast service.
R013375,O006002,3,"Average experience, could be better."
R013376,O015118,5,Loved the quick delivery.
R013377,O008128,5,Loved the quick delivery.
R013378,O006341,3,Delivery was slightly delayed.
R013379,O014784,4,"On-time delivery, good quality."
R013380,O003755,5,"Great experience, fresh items."
R013381,O007506,5,"Great experience, fresh items."
R013382,O011583,5,Nice packaging and fast service.
R013383,O015911,3,Okay service.
R013384,O000022,3,One or two items were not so fresh.
R013385,O013771,5,Loved the quick delivery.
R013386,O011951,4,"Great experience, fresh items."
R013387,O009987,3,Delivery was slightly delayed.
R013388,O009400,5,"Great experience, fresh items."
R013389,O002566,4,"On-time delivery, good quality."
R013390,O000672,4,"On-time delivery, good quality."
R013391,O017932,3,One or two items were not so fresh.
R013392,O014306,5,Loved the quick delivery.
R013393,O000927,4,"Great experience, fresh items."
R013394,O002007,5,Nice packaging and fast service.
R013395,O016825,4,Loved the quick delivery.
R013396,O007304,2,"Very bad experience, not ordering again."
R013397,O000185,4,All items were available and fresh.
R013398,O014143,4,"Great experience, fresh items."
R013399,O019490,5,Loved the quick delivery.
R013400,O010069,4,All items were available and fresh.
R013401,O004800,3,Delivery was slightly delayed.
R013402,O008348,5,"On-time delivery, good quality."
R013403,O005359,5,All items were available and fresh.
R013404,O014121,2,Late delivery and missing items.
R013405,O018467,5,Loved the quick delivery.
R013406,O014359,5,All items were available and fresh.
R013407,O003895,3,"Average experience, could be better."
R013408,O016657,4,Loved the quick delivery.
R013409,O010611,4,All items were available and fresh.
R013410,O011083,3,Delivery was slightly delayed.
R013411,O017325,4,Loved the quick delivery.
R013412,O014672,3,One or two items were not so fresh.
R013413,O018161,5,"Great experience, fresh items."
R013414,O016345,3,One or two items were not so fresh.
R013415,O008131,4,"On-time delivery, good quality."
R013416,O008902,5,Loved the quick delivery.
R013417,O003676,2,Poor quality and service.
R013418,O009858,4,"Great experience, fresh items."
R013419,O008055,3,One or two items were not so fresh.
R013420,O004840,4,"Great experience, fresh items."
R013421,O001045,4,"Great experience, fresh items."
R013422,O009148,3,Delivery was slightly delayed.
R013423,O007102,5,Nice packaging and fast service.
R013424,O014752,4,"On-time delivery, good quality."
R013425,O017743,3,"Average experience, could be better."
R013426,O010798,3,Okay service.
R013427,O011728,2,Poor quality and service.
R013428,O008454,3,Delivery was slightly delayed.
R013429,O019091,3,One or two items were not so fresh.
R013430,O013373,2,Late delivery and missing items.
R013431,O007942,1,"Very bad experience, not ordering again."
R013432,O002601,5,"On-time delivery, good quality."
R013433,O007422,5,Loved the quick delivery.
R013434,O009198,2,Late delivery and missing items.
R013435,O015836,4,"On-time delivery, good quality."
R013436,O007375,2,Late delivery and missing items.
R013437,O012555,4,All items were available and fresh.
R013438,O014303,5,"On-time delivery, good quality."
R013439,O012594,5,Loved the quick delivery.
R013440,O005291,2,"Very bad experience, not ordering again."
R013441,O009878,5,"On-time delivery, good quality."
R013442,O010562,5,"Great experience, fresh items."
R013443,O012619,4,"Great experience, fresh items."
R013444,O009663,5,Loved the quick delivery.
R013445,O018705,4,Loved the quick delivery.
R013446,O009504,4,Loved the quick delivery.
R013447,O019373,5,Nice packaging and fast service.
R013448,O017104,4,All items were available and fresh.
R013449,O014843,4,Loved the quick delivery.
R013450,O017087,4,"Great experience, fresh items."
R013451,O000349,2,"Very bad experience, not ordering again."
R013452,O016624,5,"Great experience, fresh items."
R013453,O017488,4,"Great experience, fresh items."
R013454,O019670,4,All items were available and fresh.
R013455,O004302,5,Loved the quick delivery.
R013456,O008143,5,"Great experience, fresh items."
R013457,O019908,2,Items were damaged.
R013458,O002756,5,Loved the quick delivery.
R013459,O010592,5,Nice packaging and fast service.
R013460,O009988,5,"Great experience, fresh items."
R013461,O001609,5,"Great experience, fresh items."
R013462,O016591,3,Okay service.
R013463,O017672,3,"Average experience, could be better."
R013464,O001013,4,"On-time delivery, good quality."
R013465,O000152,2,Poor quality and service.
R013466,O015144,2,Items were damaged.
R013467,O013800,3,Delivery was slightly delayed.
R013468,O013284,4,Nice packaging and fast service.
R013469,O012755,4,Nice packaging and fast service.
R013470,O001003,5,Loved the quick delivery.
R013471,O006649,2,Late delivery and missing items.
R013472,O019805,2,Late delivery and missing items.
R013473,O009426,4,"On-time delivery, good quality."
R013474,O007504,4,All items were available and fresh.
R013475,O008845,1,Late delivery and missing items.
R013476,O004916,4,Loved the quick delivery.
R013477,O017268,2,"Very bad experience, not ordering again."
R013478,O013709,4,"On-time delivery, good quality."
R013479,O017336,4,"On-time delivery, good quality."
R013480,O000543,5,Nice packaging and fast service.
R013481,O019721,5,"Great experience, fresh items."
R013482,O009993,4,"Great experience, fresh items."
R013483,O010390,4,"Great experience, fresh items."
R013484,O011264,5,Loved the quick delivery.
R013485,O005388,4,Nice packaging and fast service.
R013486,O012191,3,"Average experience, could be better."
R013487,O008295,2,Late delivery and missing items.
R013488,O004820,3,"Average experience, could be better."
R013489,O010824,5,"On-time delivery, good quality."
R013490,O014014,4,Loved the quick delivery.
R013491,O018508,1,Poor quality and service.
R013492,O018052,2,Poor quality and service.
R013493,O007403,4,"Great experience, fresh items."
R013494,O004632,4,"Great experience, fresh items."
R013495,O003839,4,All items were available and fresh.
R013496,O009480,5,Loved the quick delivery.
R013497,O015849,4,Loved the quick delivery.
R013498,O003373,2,Poor quality and service.
R013499,O012964,4,"On-time delivery, good quality."
R013500,O006704,3,"Average experience, could be better."
R013501,O014665,4,Nice packaging and fast service.
R013502,O015716,3,Okay service.
R013503,O014233,5,"Great experience, fresh items."
R013504,O008843,2,"Very bad experience, not ordering again."
R013505,O007149,5,"Great experience, fresh items."
R013506,O013985,4,Nice packaging and fast service.
R013507,O009632,4,Loved the quick delivery.
R013508,O000969,4,"Great experience, fresh items."
R013509,O002761,5,Loved the quick delivery.
R013510,O003490,4,All items were available and fresh.
R013511,O006581,4,Nice packaging and fast service.
R013512,O002369,4,"Great experience, fresh items."
R013513,O001356,4,Nice packaging and fast service.
R013514,O004989,5,"Great experience, fresh items."
R013515,O015360,1,Poor quality and service.
R013516,O003321,5,Nice packaging and fast service.
R013517,O004048,2,Items were damaged.
R013518,O009219,5,All items were available and fresh.
R013519,O002643,3,"Average experience, could be better."
R013520,O006567,5,"On-time delivery, good quality."
R013521,O006896,2,Late delivery and missing items.
R013522,O000444,2,Late delivery and missing items.
R013523,O005112,5,"On-time delivery, good quality."
R013524,O015631,4,"Great experience, fresh items."
R013525,O010300,3,"Average experience, could be better."
R013526,O015218,2,Items were damaged.
R013527,O012633,3,Delivery was slightly delayed.
R013528,O015389,5,"Great experience, fresh items."
R013529,O000044,5,"On-time delivery, good quality."
R013530,O004508,4,Nice packaging and fast service.
R013531,O013191,2,"Very bad experience, not ordering again."
R013532,O009415,5,"On-time delivery, good quality."
R013533,O013696,5,Loved the quick delivery.
R013534,O013986,3,One or two items were not so fresh.
R013535,O002674,3,Okay service.
R013536,O007753,5,Loved the quick delivery.
R013537,O014599,5,Nice packaging and fast service.
R013538,O003713,4,Nice packaging and fast service.
R013539,O010167,5,All items were available and fresh.
R013540,O019719,5,Nice packaging and fast service.
R013541,O016426,3,Okay service.
R013542,O008161,5,Nice packaging and fast service.
R013543,O016948,5,"On-time delivery, good quality."
R013544,O002703,5,"On-time delivery, good quality."
R013545,O006076,4,All items were available and fresh.
R013546,O017623,4,Loved the quick delivery.
R013547,O012773,5,"On-time delivery, good quality."
R013548,O002302,3,One or two items were not so fresh.
R013549,O002090,4,Loved the quick delivery.
R013550,O002341,3,Delivery was slightly delayed.
R013551,O011665,5,"On-time delivery, good quality."
R013552,O008780,4,Nice packaging and fast service.
R013553,O018274,4,"Great experience, fresh items."
R013554,O006515,3,One or two items were not so fresh.
R013555,O009576,4,All items were available and fresh.
R013556,O010759,2,Poor quality and service.
R013557,O011994,1,Items were damaged.
R013558,O006839,5,Loved the quick delivery.
R013559,O005166,5,Loved the quick delivery.
R013560,O012039,5,All items were available and fresh.
R013561,O010135,4,Loved the quick delivery.
R013562,O004556,1,"Very bad experience, not ordering again."
R013563,O002968,2,"Very bad experience, not ordering again."
R013564,O011439,3,Okay service.
R013565,O018111,5,Loved the quick delivery.
R013566,O009607,4,All items were available and fresh.
R013567,O016116,4,Nice packaging and fast service.
R013568,O014393,5,Nice packaging and fast service.
R013569,O018255,5,All items were available and fresh.
R013570,O015439,2,Items were damaged.
R013571,O014903,3,Okay service.
R013572,O009986,5,Loved the quick delivery.
R013573,O011253,4,"Great experience, fresh items."
R013574,O016783,5,All items were available and fresh.
R013575,O012928,5,"Great experience, fresh items."
R013576,O017140,5,"On-time delivery, good quality."
R013577,O007693,4,All items were available and fresh.
R013578,O000198,5,"On-time delivery, good quality."
R013579,O001773,3,Delivery was slightly delayed.
R013580,O008364,5,All items were available and fresh.
R013581,O017531,4,Loved the quick delivery.
R013582,O006917,4,Loved the quick delivery.
R013583,O017975,3,One or two items were not so fresh.
R013584,O009005,5,"Great experience, fresh items."
R013585,O016002,3,Okay service.
R013586,O016904,4,Nice packaging and fast service.
R013587,O005414,2,Poor quality and service.
R013588,O012975,4,"Great experience, fresh items."
R013589,O003181,5,"Great experience, fresh items."
R013590,O006479,5,Nice packaging and fast service.
R013591,O017734,3,Okay service.
R013592,O019502,5,Nice packaging and fast service.
R013593,O011849,4,"Great experience, fresh items."
R013594,O000136,5,Nice packaging and fast service.
R013595,O014420,4,"Great experience, fresh items."
R013596,O001818,5,Loved the quick delivery.
R013597,O015590,2,"Very bad experience, not ordering again."
