platform,order_id,customer_id,product_id,store_id,order_datetime,quantity,order_value,discount_applied,order_status,payment_method_id,time_of_day
Zepto,O013609,C03048,,,2024-02-17,,,,Delivered,,
Zepto,O013610,C04547,,,2024-02-17,,,,Delivered,,
Zepto,O013611,C03013,,,2024-09-26,,,,Cancelled,,
Zepto,O013612,C09224,,,2023-11-11,,,,Cancelled,,
Zepto,O013613,C05335,,,2023-02-25,,,,Delivered,,
Zepto,O013614,C09122,,,2023-09-26,,,,Delivered,,
Zepto,O013615,C09742,,,2023-01-03,,,,Delivered,,
Zepto,O013616,C06638,,,2024-01-07,,,,Delivered,,
Zepto,O013617,C07875,,,2024-03-06,,,,Delivered,,
Zepto,O013618,C02089,,,2023-04-10,,,,Delivered,,
Zepto,O013619,C01000,,,2023-01-06,,,,Cancelled,,
Zepto,O013620,C08244,,,2023-08-06,,,,Delivered,,
Zepto,O013621,C06293,,,2024-10-05,,,,Delivered,,
Zepto,O013622,C08502,,,2024-02-27,,,,Delivered,,
Zepto,O013623,C03842,,,2024-06-03,,,,Returned,,
Zepto,O013624,C02172,,,2024-04-01,,,,Delivered,,
Zepto,O013625,C08795,,,2023-11-13,,,,Delivered,,
Zepto,O013626,C08530,,,2024-06-18,,,,Delivered,,
Zepto,O013627,C04462,,,2023-04-25,,,,Delivered,,
Zepto,O013628,C01699,,,2023-08-23,,,,Delivered,,
Zepto,O013629,C09903,,,2024-08-10,,,,Delivered,,
Zepto,O013630,C07387,,,2024-08-27,,,,Delivered,,
Zepto,O013631,C04221,,,2024-01-06,,,,Delivered,,
Zepto,O013632,C06984,,,2023-10-26,,,,Cancelled,,
Zepto,O013633,C08109,,,2023-09-09,,,,Delivered,,
Zepto,O013634,C01456,,,2024-02-19,,,,Delivered,,
Zepto,O013635,C04639,,,2024-05-20,,,,Delivered,,
Zepto,O013636,C05019,,,2023-06-16,,,,Delivered,,
Zepto,O013637,C08865,,,2024-01-14,,,,Delivered,,
Zepto,O013638,C01364,,,2023-11-01,,,,Cancelled,,
Zepto,O013639,C01588,,,2023-06-07,,,,Delivered,,
Zepto,O013640,C04770,,,2023-10-29,,,,Cancelled,,
Zepto,O013641,C05818,,,2024-05-30,,,,Delivered,,
Zepto,O013642,C07058,,,2024-07-14,,,,Delivered,,
Zepto,O013643,C06412,,,2024-10-02,,,,Delivered,,
Zepto,O013644,C03107,,,2023-12-08,,,,Out For Delivery,,
Zepto,O013645,C02607,,,2024-11-21,,,,Delivered,,
Zepto,O013646,C05048,,,2023-06-02,,,,Returned,,
Zepto,O013647,C01689,,,2023-12-08,,,,Returned,,
Zepto,O013648,C04746,,,2023-07-25,,,,Delivered,,
Zepto,O013649,C07785,,,2023-09-24,,,,Cancelled,,
Zepto,O013650,C00477,,,2024-07-04,,,,Delivered,,
Zepto,O013651,C08190,,,2024-03-27,,,,Cancelled,,
Zepto,O013652,C00585,,,2024-02-18,,,,Delivered,,
Zepto,O013653,C08207,,,2023-10-07,,,,Delivered,,
Zepto,O013654,C03686,,,2023-10-29,,,,Cancelled,,
Zepto,O013655,C01439,,,2024-05-18,,,,Delivered,,
Zepto,O013656,C02906,,,2024-08-05,,,,Delivered,,
Zepto,O013657,C07946,,,2024-03-30,,,,Delivered,,
Zepto,O013658,C09268,,,2023-03-06,,,,Delivered,,
Zepto,O013659,C08579,,,2023-10-29,,,,Delivered,,
Zepto,O013660,C07241,,,2024-01-29,,,,Delivered,,
Zepto,O013661,C02459,,,2024-04-17,,,,Delivered,,
Zepto,O013662,C08337,,,2024-02-04,,,,Delivered,,
Zepto,O013663,C00352,,,2024-10-10,,,,Delivered,,
Zepto,O013664,C03484,,,2023-05-31,,,,Delivered,,
Zepto,O013665,C05054,,,2024-09-25,,,,Delivered,,
Zepto,O013666,C06917,,,2024-06-01,,,,Out For Delivery,,
Zepto,O013667,C03576,,,2023-05-28,,,,Delivered,,
Zepto,O013668,C01471,,,2023-04-22,,,,Out For Delivery,,
Zepto,O013669,C08343,,,2024-12-02,,,,Cancelled,,
Zepto,O013670,C02330,,,2023-10-26,,,,Delivered,,
Zepto,O013671,C02313,,,2024-10-13,,,,Delivered,,
Zepto,O013672,C06270,,,2023-06-17,,,,Delivered,,
Zepto,O013673,C00517,,,2024-06-26,,,,Delivered,,
Zepto,O013674,C07022,,,2024-11-18,,,,Delivered,,
Zepto,O013675,C04889,,,2024-09-12,,,,Delivered,,
Zepto,O013676,C05619,,,2024-09-02,,,,Out For Delivery,,
Zepto,O013677,C05823,,,2024-08-07,,,,Delivered,,
Zepto,O013678,C01001,,,2023-02-19,,,,Delivered,,
Zepto,O013679,C09895,,,2024-06-20,,,,Cancelled,,
Zepto,O013680,C05519,,,2024-07-27,,,,Delivered,,
Zepto,O013681,C07176,,,2023-05-04,,,,Cancelled,,
Zepto,O013682,C03496,,,2024-06-18,,,,Delivered,,
Zepto,O013683,C01634,,,2024-06-26,,,,Delivered,,
Zepto,O013684,C09848,,,2024-12-09,,,,Delivered,,
Zepto,O013685,C03232,,,2023-08-21,,,,Delivered,,
Zepto,O013686,C05217,,,2023-02-06,,,,Delivered,,
Zepto,O013687,C06068,,,2023-09-13,,,,Delivered,,
Zepto,O013688,C01928,,,2023-08-03,,,,Delivered,,
Zepto,O013689,C01706,,,2024-02-08,,,,Delivered,,
Zepto,O013690,C05419,,,2023-02-16,,,,Returned,,
Zepto,O013691,C03692,,,2024-10-10,,,,Delivered,,
Zepto,O013692,C01195,,,2024-12-27,,,,Delivered,,
Zepto,O013693,C03082,,,2024-03-21,,,,Delivered,,
Zepto,O013694,C01562,,,2023-12-19,,,,Delivered,,
Zepto,O013695,C02395,,,2023-08-01,,,,Cancelled,,
Zepto,O013696,C08657,,,2024-05-26,,,,Delivered,,
Zepto,O013697,C07882,,,2024-11-15,,,,Cancelled,,
Zepto,O013698,C03511,,,2023-07-28,,,,Delivered,,
Zepto,O013699,C02571,,,2023-06-16,,,,Delivered,,
Zepto,O013700,C04355,,,2024-12-05,,,,Returned,,
Zepto,O013701,C05090,,,2024-04-04,,,,Delivered,,
Zepto,O013702,C08850,,,2024-11-14,,,,Delivered,,
Zepto,O013703,C00045,,,2023-04-26,,,,Delivered,,
Zepto,O013704,C08908,,,2023-12-17,,,,Delivered,,
Zepto,O013705,C06060,,,2023-09-11,,,,Delivered,,
Zepto,O013706,C05993,,,2023-06-24,,,,Delivered,,
Zepto,O013707,C03341,,,2024-02-16,,,,Delivered,,
Zepto,O013708,C02737,,,2024-07-29,,,,Delivered,,
Zepto,O013709,C03472,,,2024-04-10,,,,Delivered,,
Zepto,O013710,C01359,,,2023-09-23,,,,Delivered,,
Zepto,O013711,C00165,,,2023-11-22,,,,Delivered,,
Zepto,O013712,C08046,,,2023-06-16,,,,Delivered,,
Zepto,O013713,C02836,,,2024-08-19,,,,Delivered,,
Zepto,O013714,C07650,,,2023-10-01,,,,Delivered,,
Zepto,O013715,C08469,,,2024-10-05,,,,Cancelled,,
Zepto,O013716,C02054,,,2024-02-08,,,,Delivered,,
Zepto,O013717,C06269,,,2023-06-26,,,,Out For Delivery,,
Zepto,O013718,C01962,,,2024-08-19,,,,Delivered,,
Zepto,O013719,C02506,,,2023-01-01,,,,Delivered,,
Zepto,O013720,C00880,,,2024-10-13,,,,Delivered,,
Zepto,O013721,C01348,,,2023-05-20,,,,Delivered,,
Zepto,O013722,C05562,,,2023-01-23,,,,Delivered,,
Zepto,O013723,C08922,,,2023-10-18,,,,Delivered,,
Zepto,O013724,C09192,,,2023-06-11,,,,Delivered,,
Zepto,O013725,C01635,,,2023-11-13,,,,Delivered,,
Zepto,O013726,C06104,,,2023-05-02,,,,Cancelled,,
Zepto,O013727,C09717,,,2023-09-29,,,,Cancelled,,
Zepto,O013728,C02906,,,2023-06-09,,,,Delivered,,
Zepto,O013729,C09411,,,2024-12-02,,,,Delivered,,
Zepto,O013730,C09489,,,2024-05-29,,,,Delivered,,
Zepto,O013731,C06780,,,2023-09-21,,,,Delivered,,
Zepto,O013732,C09969,,,2023-05-20,,,,Delivered,,
Zepto,O013733,C06711,,,2023-12-04,,,,Delivered,,
Zepto,O013734,C00728,,,2024-11-04,,,,Out For Delivery,,
Zepto,O013735,C09255,,,2023-08-31,,,,Out For Delivery,,
Zepto,O013736,C04541,,,2024-06-13,,,,Cancelled,,
Zepto,O013737,C02368,,,2024-05-05,,,,Out For Delivery,,
Zepto,O013738,C08301,,,2023-11-16,,,,Delivered,,
Zepto,O013739,C08104,,,2023-02-26,,,,Returned,,
Zepto,O013740,C02376,,,2024-04-01,,,,Delivered,,
Zepto,O013741,C09896,,,2024-05-12,,,,Delivered,,
Zepto,O013742,C04753,,,2023-02-27,,,,Cancelled,,
Zepto,O013743,C02878,,,2024-11-18,,,,Out For Delivery,,
Zepto,O013744,C07116,,,2023-03-06,,,,Delivered,,
Zepto,O013745,C06513,,,2023-01-19,,,,Delivered,,
Zepto,O013746,C05610,,,2023-12-18,,,,Delivered,,
Zepto,O013747,C08595,,,2024-06-07,,,,Delivered,,
Zepto,O013748,C04569,,,2023-01-05,,,,Delivered,,
Zepto,O013749,C06285,,,2024-08-09,,,,Cancelled,,
Zepto,O013750,C04487,,,2023-06-09,,,,Delivered,,
Zepto,O013751,C01218,,,2024-06-30,,,,Returned,,
Zepto,O013752,C03686,,,2023-09-18,,,,Delivered,,
Zepto,O013753,C00189,,,2023-11-28,,,,Returned,,
Zepto,O013754,C08030,,,2023-01-27,,,,Delivered,,
Zepto,O013755,C01276,,,2023-06-25,,,,Delivered,,
Zepto,O013756,C06730,,,2023-07-09,,,,Out For Delivery,,
Zepto,O013757,C04832,,,2024-01-05,,,,Delivered,,
Zepto,O013758,C07370,,,2024-03-20,,,,Delivered,,
Zepto,O013759,C06466,,,2024-10-26,,,,Delivered,,
Zepto,O013760,C00482,,,2024-11-20,,,,Delivered,,
Zepto,O013761,C02178,,,2024-06-16,,,,Delivered,,
Zepto,O013762,C00034,,,2024-07-28,,,,Delivered,,
Zepto,O013763,C03451,,,2024-08-27,,,,Cancelled,,
Zepto,O013764,C03181,,,2023-10-28,,,,Delivered,,
Zepto,O013765,C04815,,,2024-12-07,,,,Delivered,,
Zepto,O013766,C03056,,,2024-09-06,,,,Out For Delivery,,
Zepto,O013767,C09449,,,2024-09-25,,,,Delivered,,
Zepto,O013768,C03288,,,2023-12-06,,,,Delivered,,
Zepto,O013769,C04299,,,2023-08-30,,,,Delivered,,
Zepto,O013770,C06776,,,2023-03-31,,,,Cancelled,,
Zepto,O013771,C03966,,,2023-06-16,,,,Out For Delivery,,
Zepto,O013772,C02958,,,2023-11-30,,,,Delivered,,
Zepto,O013773,C04844,,,2024-06-13,,,,Returned,,
Zepto,O013774,C03354,,,2024-02-14,,,,Delivered,,
Zepto,O013775,C03548,,,2024-05-05,,,,Out For Delivery,,
Zepto,O013776,C07022,,,2023-10-23,,,,Delivered,,
Zepto,O013777,C01212,,,2023-05-10,,,,Delivered,,
Zepto,O013778,C05727,,,2023-04-28,,,,Delivered,,
Zepto,O013779,C05554,,,2023-04-12,,,,Delivered,,
Zepto,O013780,C07917,,,2024-10-24,,,,Returned,,
Zepto,O013781,C05398,,,2024-05-17,,,,Delivered,,
Zepto,O013782,C05766,,,2023-04-24,,,,Delivered,,
Zepto,O013783,C06096,,,2024-10-05,,,,Delivered,,
Zepto,O013784,C08600,,,2023-06-04,,,,Delivered,,
Zepto,O013785,C08858,,,2023-04-14,,,,Delivered,,
Zepto,O013786,C03599,,,2023-07-15,,,,Delivered,,
Zepto,O013787,C03079,,,2023-08-22,,,,Delivered,,
Zepto,O013788,C01247,,,2023-05-20,,,,Delivered,,
Zepto,O013789,C02828,,,2023-11-06,,,,Delivered,,
Zepto,O013790,C02570,,,2024-05-01,,,,Delivered,,
Zepto,O013791,C08916,,,2023-05-01,,,,Cancelled,,
Zepto,O013792,C00009,,,2023-02-28,,,,Cancelled,,
Zepto,O013793,C07722,,,2023-04-11,,,,Delivered,,
Zepto,O013794,C09645,,,2023-04-01,,,,Delivered,,
Zepto,O013795,C07903,,,2024-09-21,,,,Delivered,,
Zepto,O013796,C03763,,,2024-12-28,,,,Delivered,,
Zepto,O013797,C07259,,,2023-01-23,,,,Delivered,,
Zepto,O013798,C08614,,,2024-06-28,,,,Delivered,,
Zepto,O013799,C07603,,,2024-05-10,,,,Delivered,,
Zepto,O013800,C06606,,,2024-04-26,,,,Delivered,,
Zepto,O013801,C00811,,,2024-12-30,,,,Delivered,,
Zepto,O013802,C08110,,,2023-11-26,,,,Delivered,,
Zepto,O013803,C09950,,,2024-01-15,,,,Returned,,
Zepto,O013804,C08024,,,2023-10-24,,,,Delivered,,
Zepto,O013805,C03170,,,2024-01-31,,,,Delivered,,
Zepto,O013806,C05594,,,2023-07-20,,,,Returned,,
Zepto,O013807,C04853,,,2023-07-27,,,,Delivered,,
Zepto,O013808,C05247,,,2024-04-13,,,,Delivered,,
Zepto,O013809,C06302,,,2023-07-14,,,,Delivered,,
Zepto,O013810,C00909,,,2024-10-25,,,,Cancelled,,
Zepto,O013811,C03980,,,2024-08-11,,,,Out For Delivery,,
Zepto,O013812,C04114,,,2024-05-28,,,,Delivered,,
Zepto,O013813,C02903,,,2024-10-11,,,,Delivered,,
Zepto,O013814,C02495,,,2023-07-30,,,,Cancelled,,
Zepto,O013815,C07328,,,2024-08-09,,,,Out For Delivery,,
Zepto,O013816,C08706,,,2023-06-14,,,,Delivered,,
Zepto,O013817,C02967,,,2024-03-27,,,,Delivered,,
Zepto,O013818,C03349,,,2024-08-08,,,,Delivered,,
Zepto,O013819,C04899,,,2024-01-27,,,,Delivered,,
Zepto,O013820,C07345,,,2024-02-21,,,,Delivered,,
Zepto,O013821,C09053,,,2023-01-01,,,,Delivered,,
Zepto,O013822,C03235,,,2023-01-21,,,,Out For Delivery,,
Zepto,O013823,C06604,,,2023-08-30,,,,Delivered,,
Zepto,O013824,C01075,,,2024-05-20,,,,Delivered,,
Zepto,O013825,C01033,,,2024-05-01,,,,Returned,,
Zepto,O013826,C03378,,,2024-11-28,,,,Cancelled,,
Zepto,O013827,C01530,,,2023-09-21,,,,Out For Delivery,,
Zepto,O013828,C01273,,,2024-05-28,,,,Delivered,,
Zepto,O013829,C01436,,,2024-03-12,,,,Delivered,,
Zepto,O013830,C07869,,,2024-12-01,,,,Delivered,,
Zepto,O013831,C08041,,,2023-03-31,,,,Out For Delivery,,
Zepto,O013832,C03748,,,2023-05-09,,,,Cancelled,,
Zepto,O013833,C05814,,,2024-02-15,,,,Delivered,,
Zepto,O013834,C02385,,,2024-12-11,,,,Delivered,,
Zepto,O013835,C02189,,,2023-09-03,,,,Delivered,,
Zepto,O013836,C01056,,,2024-10-29,,,,Returned,,
Zepto,O013837,C06445,,,2023-01-02,,,,Delivered,,
Zepto,O013838,C04754,,,2024-09-02,,,,Delivered,,
Zepto,O013839,C05181,,,2024-07-21,,,,Delivered,,
Zepto,O013840,C09452,,,2023-05-06,,,,Delivered,,
Zepto,O013841,C07943,,,2023-08-27,,,,Returned,,
Zepto,O013842,C00771,,,2024-09-07,,,,Delivered,,
Zepto,O013843,C00482,,,2024-10-24,,,,Delivered,,
Zepto,O013844,C01323,,,2023-09-14,,,,Out For Delivery,,
Zepto,O013845,C08729,,,2024-11-04,,,,Delivered,,
Zepto,O013846,C06783,,,2024-03-08,,,,Delivered,,
Zepto,O013847,C01436,,,2023-06-15,,,,Delivered,,
Zepto,O013848,C00496,,,2023-12-11,,,,Delivered,,
Zepto,O013849,C07650,,,2024-01-22,,,,Delivered,,
Zepto,O013850,C04176,,,2024-04-26,,,,Delivered,,
Zepto,O013851,C03377,,,2024-11-12,,,,Delivered,,
Zepto,O013852,C05706,,,2023-09-21,,,,Cancelled,,
Zepto,O013853,C06779,,,2023-08-13,,,,Returned,,
Zepto,O013854,C09289,,,2024-01-20,,,,Delivered,,
Zepto,O013855,C07784,,,2024-08-14,,,,Delivered,,
Zepto,O013856,C05928,,,2023-12-31,,,,Delivered,,
Zepto,O013857,C05112,,,2023-06-18,,,,Delivered,,
Zepto,O013858,C07474,,,2024-06-04,,,,Out For Delivery,,
Zepto,O013859,C06005,,,2023-05-06,,,,Out For Delivery,,
Zepto,O013860,C05162,,,2024-09-15,,,,Delivered,,
Zepto,O013861,C07856,,,2023-04-30,,,,Delivered,,
Zepto,O013862,C08165,,,2023-06-14,,,,Delivered,,
Zepto,O013863,C04205,,,2023-03-24,,,,Delivered,,
Zepto,O013864,C06283,,,2023-05-31,,,,Cancelled,,
Zepto,O013865,C00876,,,2023-12-14,,,,Delivered,,
Zepto,O013866,C02327,,,2023-11-06,,,,Delivered,,
Zepto,O013867,C00678,,,2023-02-22,,,,Delivered,,
Zepto,O013868,C00153,,,2024-05-04,,,,Delivered,,
Zepto,O013869,C08162,,,2023-04-13,,,,Delivered,,
Zepto,O013870,C08881,,,2024-03-03,,,,Delivered,,
Zepto,O013871,C06804,,,2024-12-25,,,,Delivered,,
Zepto,O013872,C04569,,,2023-08-27,,,,Delivered,,
Zepto,O013873,C01608,,,2023-08-05,,,,Returned,,
Zepto,O013874,C04784,,,2024-12-16,,,,Delivered,,
Zepto,O013875,C06988,,,2024-05-24,,,,Cancelled,,
Zepto,O013876,C05336,,,2024-06-03,,,,Delivered,,
Zepto,O013877,C07631,,,2024-08-16,,,,Delivered,,
Zepto,O013878,C08206,,,2024-08-15,,,,Delivered,,
Zepto,O013879,C04236,,,2023-12-19,,,,Delivered,,
Zepto,O013880,C08513,,,2024-04-10,,,,Delivered,,
Zepto,O013881,C02484,,,2023-12-05,,,,Delivered,,
Zepto,O013882,C01475,,,2023-11-15,,,,Delivered,,
Zepto,O013883,C01039,,,2023-05-22,,,,Cancelled,,
Zepto,O013884,C07341,,,2024-07-28,,,,Delivered,,
Zepto,O013885,C04356,,,2024-08-13,,,,Delivered,,
Zepto,O013886,C06371,,,2024-03-26,,,,Delivered,,
Zepto,O013887,C03330,,,2024-05-04,,,,Delivered,,
Zepto,O013888,C01596,,,2023-10-21,,,,Delivered,,
Zepto,O013889,C01653,,,2023-04-04,,,,Delivered,,
Zepto,O013890,C08432,,,2023-10-08,,,,Delivered,,
Zepto,O013891,C03401,,,2023-11-29,,,,Cancelled,,
Zepto,O013892,C00525,,,2024-10-09,,,,Delivered,,
Zepto,O013893,C09126,,,2024-03-07,,,,Delivered,,
Zepto,O013894,C07174,,,2024-06-15,,,,Delivered,,
Zepto,O013895,C07116,,,2024-06-07,,,,Cancelled,,
Zepto,O013896,C05713,,,2023-08-16,,,,Delivered,,
Zepto,O013897,C05269,,,2023-12-11,,,,Cancelled,,
Zepto,O013898,C00341,,,2024-10-27,,,,Delivered,,
Zepto,O013899,C09810,,,2023-08-28,,,,Delivered,,
Zepto,O013900,C03211,,,2023-01-10,,,,Delivered,,
Zepto,O013901,C06840,,,2024-04-11,,,,Delivered,,
Zepto,O013902,C07309,,,2024-07-07,,,,Cancelled,,
Zepto,O013903,C03876,,,2024-03-19,,,,Out For Delivery,,
Zepto,O013904,C02899,,,2024-09-22,,,,Cancelled,,
Zepto,O013905,C00419,,,2023-07-16,,,,Delivered,,
Zepto,O013906,C09034,,,2024-10-29,,,,Out For Delivery,,
Zepto,O013907,C03571,,,2023-11-03,,,,Delivered,,
Zepto,O013908,C01683,,,2024-02-23,,,,Delivered,,
Zepto,O013909,C03712,,,2024-11-23,,,,Delivered,,
Zepto,O013910,C03311,,,2024-11-30,,,,Delivered,,
Zepto,O013911,C02611,,,2024-10-23,,,,Delivered,,
Zepto,O013912,C06645,,,2024-05-13,,,,Delivered,,
Zepto,O013913,C04320,,,2023-12-28,,,,Delivered,,
Zepto,O013914,C03735,,,2023-05-14,,,,Delivered,,
Zepto,O013915,C01720,,,2024-09-18,,,,Returned,,
Zepto,O013916,C01296,,,2023-03-22,,,,Delivered,,
Zepto,O013917,C04024,,,2024-03-19,,,,Delivered,,
Zepto,O013918,C08442,,,2024-12-20,,,,Delivered,,
Zepto,O013919,C04693,,,2023-11-29,,,,Cancelled,,
Zepto,O013920,C07934,,,2023-02-22,,,,Cancelled,,
Zepto,O013921,C06901,,,2023-06-08,,,,Delivered,,
Zepto,O013922,C04022,,,2024-12-03,,,,Returned,,
Zepto,O013923,C06573,,,2024-12-17,,,,Out For Delivery,,
Zepto,O013924,C03869,,,2023-08-10,,,,Out For Delivery,,
Zepto,O013925,C09817,,,2023-01-16,,,,Delivered,,
Zepto,O013926,C02584,,,2024-09-03,,,,Delivered,,
Zepto,O013927,C06017,,,2024-11-22,,,,Delivered,,
Zepto,O013928,C07063,,,2023-07-08,,,,Out For Delivery,,
Zepto,O013929,C03699,,,2024-09-07,,,,Delivered,,
Zepto,O013930,C02626,,,2023-04-23,,,,Cancelled,,
Zepto,O013931,C09300,,,2023-12-24,,,,Delivered,,
Zepto,O013932,C05220,,,2024-11-01,,,,Delivered,,
Zepto,O013933,C09317,,,2023-01-16,,,,Cancelled,,
Zepto,O013934,C03618,,,2024-10-16,,,,Delivered,,
Zepto,O013935,C04710,,,2024-06-07,,,,Delivered,,
Zepto,O013936,C04219,,,2023-12-08,,,,Cancelled,,
Zepto,O013937,C02896,,,2023-10-08,,,,Cancelled,,
Zepto,O013938,C00420,,,2023-12-14,,,,Out For Delivery,,
Zepto,O013939,C03513,,,2024-12-18,,,,Delivered,,
Zepto,O013940,C03503,,,2024-11-07,,,,Delivered,,
Zepto,O013941,C05319,,,2023-05-12,,,,Delivered,,
Zepto,O013942,C07612,,,2024-09-29,,,,Delivered,,
Zepto,O013943,C05252,,,2023-06-20,,,,Delivered,,
Zepto,O013944,C00777,,,2024-12-01,,,,Cancelled,,
Zepto,O013945,C08345,,,2023-06-23,,,,Delivered,,
Zepto,O013946,C03937,,,2024-06-26,,,,Delivered,,
Zepto,O013947,C07922,,,2023-07-19,,,,Delivered,,
Zepto,O013948,C04399,,,2024-03-01,,,,Delivered,,
Zepto,O013949,C07848,,,2024-12-10,,,,Cancelled,,
Zepto,O013950,C05903,,,2024-04-24,,,,Delivered,,
Zepto,O013951,C00581,,,2023-04-25,,,,Delivered,,
Zepto,O013952,C06672,,,2024-11-17,,,,Cancelled,,
Zepto,O013953,C09110,,,2023-06-30,,,,Delivered,,
Zepto,O013954,C06668,,,2023-12-06,,,,Delivered,,
Zepto,O013955,C00055,,,2024-10-29,,,,Delivered,,
Zepto,O013956,C08328,,,2024-08-31,,,,Delivered,,
Zepto,O013957,C05714,,,2023-03-02,,,,Delivered,,
Zepto,O013958,C03600,,,2024-09-21,,,,Delivered,,
Zepto,O013959,C01719,,,2023-04-20,,,,Returned,,
Zepto,O013960,C04595,,,2024-04-03,,,,Returned,,
Zepto,O013961,C07578,,,2024-02-26,,,,Delivered,,
Zepto,O013962,C08459,,,2023-10-26,,,,Delivered,,
Zepto,O013963,C04246,,,2024-11-17,,,,Delivered,,
Zepto,O013964,C08093,,,2024-04-24,,,,Out For Delivery,,
Zepto,O013965,C02211,,,2024-12-27,,,,Delivered,,
Zepto,O013966,C04213,,,2023-10-04,,,,Delivered,,
Zepto,O013967,C03347,,,2024-07-06,,,,Delivered,,
Zepto,O013968,C05003,,,2024-05-17,,,,Delivered,,
Zepto,O013969,C01445,,,2024-02-04,,,,Cancelled,,
Zepto,O013970,C02908,,,2023-12-30,,,,Delivered,,
Zepto,O013971,C01693,,,2023-05-30,,,,Delivered,,
Zepto,O013972,C03401,,,2023-05-15,,,,Delivered,,
Zepto,O013973,C09236,,,2024-08-30,,,,Delivered,,
Zepto,O013974,C01628,,,2023-11-15,,,,Delivered,,
Zepto,O013975,C02899,,,2024-09-11,,,,Delivered,,
Zepto,O013976,C07884,,,2023-04-14,,,,Delivered,,
Zepto,O013977,C00076,,,2023-10-21,,,,Delivered,,
Zepto,O013978,C06893,,,2024-06-17,,,,Delivered,,
Zepto,O013979,C01754,,,2023-12-08,,,,Delivered,,
Zepto,O013980,C00670,,,2023-01-31,,,,Delivered,,
Zepto,O013981,C06373,,,2024-12-12,,,,Delivered,,
Zepto,O013982,C08410,,,2023-12-17,,,,Delivered,,
Zepto,O013983,C08359,,,2023-11-12,,,,Delivered,,
Zepto,O013984,C00145,,,2023-04-26,,,,Returned,,
Zepto,O013985,C07048,,,2024-05-21,,,,Delivered,,
Zepto,O013986,C02592,,,2023-05-15,,,,Delivered,,
Zepto,O013987,C06994,,,2024-03-19,,,,Delivered,,
Zepto,O013988,C08578,,,2024-04-23,,,,Delivered,,
Zepto,O013989,C04449,,,2024-10-02,,,,Delivered,,
Zepto,O013990,C08880,,,2023-03-28,,,,Delivered,,
Zepto,O013991,C05791,,,2024-09-21,,,,Returned,,
Zepto,O013992,C06516,,,2024-07-29,,,,Delivered,,
Zepto,O013993,C02574,,,2024-04-10,,,,Delivered,,
Zepto,O013994,C06074,,,2024-01-29,,,,Delivered,,
Zepto,O013995,C05246,,,2023-11-02,,,,Delivered,,
Zepto,O013996,C07394,,,2024-12-13,,,,Delivered,,
Zepto,O013997,C09250,,,2024-12-07,,,,Delivered,,
Zepto,O013998,C08222,,,2023-08-28,,,,Delivered,,
Zepto,O013999,C02114,,,2023-11-24,,,,Delivered,,
Zepto,O014000,C09662,,,2023-01-11,,,,Delivered,,
Zepto,O014001,C02786,,,2023-12-07,,,,Cancelled,,
Zepto,O014002,C05415,,,2024-06-13,,,,Delivered,,
Zepto,O014003,C01414,,,2023-09-20,,,,Delivered,,
Zepto,O014004,C08281,,,2024-03-23,,,,Delivered,,
Zepto,O014005,C03671,,,2023-11-08,,,,Delivered,,
Zepto,O014006,C04486,,,2024-12-22,,,,Delivered,,
Zepto,O014007,C09383,,,2024-05-17,,,,Delivered,,
Zepto,O014008,C02760,,,2023-12-30,,,,Cancelled,,
Zepto,O014009,C09051,,,2024-12-04,,,,Delivered,,
Zepto,O014010,C02989,,,2024-04-20,,,,Delivered,,
Zepto,O014011,C02904,,,2024-08-23,,,,Delivered,,
Zepto,O014012,C05397,,,2024-07-06,,,,Out For Delivery,,
Zepto,O014013,C01128,,,2023-10-24,,,,Delivered,,
Zepto,O014014,C04961,,,2023-11-23,,,,Cancelled,,
Zepto,O014015,C04041,,,2024-05-09,,,,Delivered,,
Zepto,O014016,C02620,,,2024-04-05,,,,Delivered,,
Zepto,O014017,C03341,,,2023-04-21,,,,Cancelled,,
Zepto,O014018,C00529,,,2023-04-08,,,,Cancelled,,
Zepto,O014019,C00200,,,2023-04-25,,,,Delivered,,
Zepto,O014020,C07745,,,2023-04-27,,,,Delivered,,
Zepto,O014021,C01300,,,2023-08-22,,,,Delivered,,
Zepto,O014022,C03232,,,2023-12-23,,,,Out For Delivery,,
Zepto,O014023,C06823,,,2024-04-13,,,,Delivered,,
Zepto,O014024,C07728,,,2023-03-06,,,,Delivered,,
Zepto,O014025,C03754,,,2023-08-19,,,,Out For Delivery,,
Zepto,O014026,C02175,,,2023-03-01,,,,Delivered,,
Zepto,O014027,C09185,,,2024-03-28,,,,Delivered,,
Zepto,O014028,C09376,,,2024-01-31,,,,Returned,,
Zepto,O014029,C06156,,,2023-09-11,,,,Delivered,,
Zepto,O014030,C06531,,,2024-02-25,,,,Delivered,,
Zepto,O014031,C06078,,,2023-05-29,,,,Delivered,,
Zepto,O014032,C02511,,,2023-05-11,,,,Out For Delivery,,
Zepto,O014033,C09468,,,2024-02-12,,,,Delivered,,
Zepto,O014034,C05541,,,2023-08-31,,,,Cancelled,,
Zepto,O014035,C07962,,,2023-05-25,,,,Delivered,,
Zepto,O014036,C06892,,,2024-10-31,,,,Delivered,,
Zepto,O014037,C09354,,,2023-04-19,,,,Delivered,,
Zepto,O014038,C06921,,,2024-02-29,,,,Delivered,,
Zepto,O014039,C02082,,,2024-07-01,,,,Delivered,,
