platform,delivery_id,delivery_partner_id,order_id,delivery_time_minutes,distance_km,delivery_status,order_status,actual_delivery_datetime,promised_delivery_datetime,delay_reason
Zepto,D018861,,O018861,60,5.9,Late,,,,
Zepto,D018862,,O018862,47,7.8,On Time,,,,
Zepto,D018863,,O018863,69,6.3,Late,,,,
Zepto,D018864,,O018864,38,4.3,On Time,,,,
Zepto,D018865,,O018865,73,8.5,On Time,,,,
Zepto,D018866,,O018866,5,1.6,On Time,,,,
Zepto,D018867,,O018867,69,7.0,Late,,,,
Zepto,D018868,,O018868,28,1.8,Late,,,,
Zepto,D018869,,O018869,27,5.3,On Time,,,,
Zepto,D018870,,O018870,31,5.0,On Time,,,,
Zepto,D018871,,O018871,6,1.8,On Time,,,,
Zepto,D018872,,O018872,91,9.9,Late,,,,
Zepto,D018873,,O018873,31,5.4,On Time,,,,
Zepto,D018874,,O018874,75,8.6,Late,,,,
Zepto,D018875,,O018875,55,7.1,On Time,,,,
Zepto,D018876,,O018876,72,6.9,Late,,,,
Zepto,D018877,,O018877,38,4.2,On Time,,,,
Zepto,D018878,,O018878,51,6.1,Late,,,,
Zepto,D018879,,O018879,47,6.5,Late,,,,
Zepto,D018880,,O018880,74,8.1,Late,,,,
Zepto,D018881,,O018881,38,7.8,On Time,,,,
Zepto,D018882,,O018882,77,9.4,Late,,,,
Zepto,D018883,,O018883,74,8.3,Late,,,,
Zepto,D018884,,O018884,49,5.1,Late,,,,
Zepto,D018885,,O018885,29,4.1,Late,,,,
Zepto,D018886,,O018886,62,7.3,Late,,,,
Zepto,D018887,,O018887,19,1.1,Late,,,,
Zepto,D018888,,O018888,84,7.7,Late,,,,
Zepto,D018889,,O018889,36,4.4,Late,,,,
Zepto,D018890,,O018890,22,1.0,Late,,,,
Zepto,D018891,,O018891,75,7.6,Late,,,,
Zepto,D018892,,O018892,83,9.9,On Time,,,,
Zepto,D018893,,O018893,25,4.3,On Time,,,,
Zepto,D018894,,O018894,21,3.7,On Time,,,,
Zepto,D018895,,O018895,16,2.7,On Time,,,,
Zepto,D018896,,O018896,65,8.0,Late,,,,
Zepto,D018897,,O018897,81,9.8,Late,,,,
Zepto,D018898,,O018898,21,1.9,Late,,,,
Zepto,D018899,,O018899,34,6.4,On Time,,,,
Zepto,D018900,,O018900,22,2.1,On Time,,,,
Zepto,D018901,,O018901,11,1.2,On Time,,,,
Zepto,D018902,,O018902,51,6.3,Late,,,,
Zepto,D018903,,O018903,5,0.9,On Time,,,,
Zepto,D018904,,O018904,54,5.2,Late,,,,
Zepto,D018905,,O018905,54,7.1,Late,,,,
Zepto,D018906,,O018906,26,2.9,Late,,,,
Zepto,D018907,,O018907,75,8.3,Late,,,,
Zepto,D018908,,O018908,38,3.9,Late,,,,
Zepto,D018909,,O018909,41,6.8,Late,,,,
Zepto,D018910,,O018910,27,1.0,Late,,,,
Zepto,D018911,,O018911,52,7.7,On Time,,,,
Zepto,D018912,,O018912,17,3.3,On Time,,,,
Zepto,D018913,,O018913,15,2.8,On Time,,,,
Zepto,D018914,,O018914,20,2.6,On Time,,,,
Zepto,D018915,,O018915,53,6.9,On Time,,,,
Zepto,D018916,,O018916,44,6.2,On Time,,,,
Zepto,D018917,,O018917,54,5.5,Late,,,,
Zepto,D018918,,O018918,33,2.4,Late,,,,
Zepto,D018919,,O018919,6,1.1,On Time,,,,
Zepto,D018920,,O018920,25,5.0,On Time,,,,
Zepto,D018921,,O018921,57,9.8,On Time,,,,
Zepto,D018922,,O018922,37,3.1,Late,,,,
Zepto,D018923,,O018923,12,1.8,On Time,,,,
Zepto,D018924,,O018924,76,9.7,On Time,,,,
Zepto,D018925,,O018925,39,4.0,Late,,,,
Zepto,D018926,,O018926,40,4.6,Late,,,,
Zepto,D018927,,O018927,70,8.2,Late,,,,
Zepto,D018928,,O018928,21,3.5,On Time,,,,
Zepto,D018929,,O018929,26,3.5,On Time,,,,
Zepto,D018930,,O018930,34,5.1,On Time,,,,
Zepto,D018931,,O018931,68,9.8,On Time,,,,
Zepto,D018932,,O018932,35,5.3,Late,,,,
Zepto,D018933,,O018933,33,2.7,Late,,,,
Zepto,D018934,,O018934,71,6.8,Late,,,,
Zepto,D018935,,O018935,21,1.5,Late,,,,
Zepto,D018936,,O018936,61,7.9,On Time,,,,
Zepto,D018937,,O018937,45,4.1,Late,,,,
Zepto,D018938,,O018938,74,9.1,Late,,,,
Zepto,D018939,,O018939,78,8.5,Late,,,,
Zepto,D018940,,O018940,47,5.6,Late,,,,
Zepto,D018941,,O018941,5,0.7,On Time,,,,
Zepto,D018942,,O018942,42,7.8,On Time,,,,
Zepto,D018943,,O018943,65,7.8,Late,,,,
Zepto,D018944,,O018944,39,3.3,Late,,,,
Zepto,D018945,,O018945,42,8.1,On Time,,,,
Zepto,D018946,,O018946,6,2.0,On Time,,,,
Zepto,D018947,,O018947,31,4.9,Late,,,,
Zepto,D018948,,O018948,46,6.7,On Time,,,,
Zepto,D018949,,O018949,46,4.2,Late,,,,
Zepto,D018950,,O018950,26,5.1,On Time,,,,
Zepto,D018951,,O018951,22,4.3,On Time,,,,
Zepto,D018952,,O018952,62,9.7,On Time,,,,
Zepto,D018953,,O018953,75,9.3,Late,,,,
Zepto,D018954,,O018954,14,2.5,On Time,,,,
Zepto,D018955,,O018955,39,5.7,On Time,,,,
Zepto,D018956,,O018956,73,6.9,Late,,,,
Zepto,D018957,,O018957,75,6.3,Late,,,,
Zepto,D018958,,O018958,40,6.7,On Time,,,,
Zepto,D018959,,O018959,35,6.2,On Time,,,,
Zepto,D018960,,O018960,34,3.7,On Time,,,,
Zepto,D018961,,O018961,59,7.4,On Time,,,,
Zepto,D018962,,O018962,26,4.3,On Time,,,,
Zepto,D018963,,O018963,20,2.8,On Time,,,,
Zepto,D018964,,O018964,20,3.6,On Time,,,,
Zepto,D018965,,O018965,71,10.0,Late,,,,
Zepto,D018966,,O018966,57,6.4,Late,,,,
Zepto,D018967,,O018967,55,4.3,Late,,,,
Zepto,D018968,,O018968,64,8.9,On Time,,,,
Zepto,D018969,,O018969,35,5.2,On Time,,,,
Zepto,D018970,,O018970,46,5.9,On Time,,,,
Zepto,D018971,,O018971,5,1.7,On Time,,,,
Zepto,D018972,,O018972,13,1.6,On Time,,,,
Zepto,D018973,,O018973,36,3.2,Late,,,,
Zepto,D018974,,O018974,18,4.5,On Time,,,,
Zepto,D018975,,O018975,37,3.7,Late,,,,
Zepto,D018976,,O018976,20,1.9,Late,,,,
Zepto,D018977,,O018977,29,2.0,Late,,,,
Zepto,D018978,,O018978,68,8.7,Late,,,,
Zepto,D018979,,O018979,24,4.2,On Time,,,,
Zepto,D018980,,O018980,15,3.2,On Time,,,,
Zepto,D018981,,O018981,46,3.3,Late,,,,
Zepto,D018982,,O018982,20,1.9,On Time,,,,
Zepto,D018983,,O018983,23,3.7,On Time,,,,
Zepto,D018984,,O018984,85,8.7,Late,,,,
Zepto,D018985,,O018985,49,7.0,On Time,,,,
Zepto,D018986,,O018986,22,1.7,Late,,,,
Zepto,D018987,,O018987,24,3.3,On Time,,,,
Zepto,D018988,,O018988,68,8.6,On Time,,,,
Zepto,D018989,,O018989,65,8.0,On Time,,,,
Zepto,D018990,,O018990,27,4.0,Late,,,,
Zepto,D018991,,O018991,68,8.3,Late,,,,
Zepto,D018992,,O018992,43,4.6,Late,,,,
Zepto,D018993,,O018993,17,0.5,Late,,,,
Zepto,D018994,,O018994,52,5.9,Late,,,,
Zepto,D018995,,O018995,36,5.9,On Time,,,,
Zepto,D018996,,O018996,43,6.9,On Time,,,,
Zepto,D018997,,O018997,40,6.8,On Time,,,,
Zepto,D018998,,O018998,23,0.7,Late,,,,
Zepto,D018999,,O018999,13,1.8,On Time,,,,
Zepto,D019000,,O019000,57,8.8,On Time,,,,
Zepto,D019001,,O019001,60,7.0,Late,,,,
Zepto,D019002,,O019002,22,1.3,Late,,,,
Zepto,D019003,,O019003,27,4.2,On Time,,,,
Zepto,D019004,,O019004,64,5.6,Late,,,,
Zepto,D019005,,O019005,95,9.9,Late,,,,
Zepto,D019006,,O019006,5,1.0,On Time,,,,
Zepto,D019007,,O019007,49,6.8,Late,,,,
Zepto,D019008,,O019008,5,0.7,On Time,,,,
Zepto,D019009,,O019009,17,1.2,Late,,,,
Zepto,D019010,,O019010,77,7.8,Late,,,,
Zepto,D019011,,O019011,51,9.1,On Time,,,,
Zepto,D019012,,O019012,51,7.6,On Time,,,,
Zepto,D019013,,O019013,66,8.3,Late,,,,
Zepto,D019014,,O019014,49,5.9,Late,,,,
Zepto,D019015,,O019015,6,1.7,On Time,,,,
Zepto,D019016,,O019016,33,6.7,On Time,,,,
Zepto,D019017,,O019017,6,1.1,On Time,,,,
Zepto,D019018,,O019018,40,2.9,Late,,,,
Zepto,D019019,,O019019,24,3.6,On Time,,,,
Zepto,D019020,,O019020,46,7.9,On Time,,,,
Zepto,D019021,,O019021,11,1.9,On Time,,,,
Zepto,D019022,,O019022,23,1.0,Late,,,,
Zepto,D019023,,O019023,6,1.6,On Time,,,,
Zepto,D019024,,O019024,43,3.7,Late,,,,
Zepto,D019025,,O019025,58,8.1,Late,,,,
Zepto,D019026,,O019026,82,9.8,On Time,,,,
Zepto,D019027,,O019027,41,2.4,Late,,,,
Zepto,D019028,,O019028,15,3.9,On Time,,,,
Zepto,D019029,,O019029,17,1.1,Late,,,,
Zepto,D019030,,O019030,59,5.0,Late,,,,
Zepto,D019031,,O019031,44,5.8,On Time,,,,
Zepto,D019032,,O019032,16,1.7,Late,,,,
Zepto,D019033,,O019033,40,3.3,Late,,,,
Zepto,D019034,,O019034,45,4.9,On Time,,,,
Zepto,D019035,,O019035,50,6.4,Late,,,,
Zepto,D019036,,O019036,24,2.6,Late,,,,
Zepto,D019037,,O019037,81,7.9,Late,,,,
Zepto,D019038,,O019038,5,1.2,On Time,,,,
Zepto,D019039,,O019039,5,1.7,On Time,,,,
Zepto,D019040,,O019040,31,1.5,Late,,,,
Zepto,D019041,,O019041,57,6.8,Late,,,,
Zepto,D019042,,O019042,64,6.3,Late,,,,
Zepto,D019043,,O019043,5,0.9,On Time,,,,
Zepto,D019044,,O019044,70,9.8,On Time,,,,
Zepto,D019045,,O019045,15,0.9,Late,,,,
Zepto,D019046,,O019046,53,6.8,On Time,,,,
Zepto,D019047,,O019047,22,2.7,On Time,,,,
Zepto,D019048,,O019048,35,3.9,Late,,,,
Zepto,D019049,,O019049,42,5.0,Late,,,,
Zepto,D019050,,O019050,30,3.9,On Time,,,,
Zepto,D019051,,O019051,39,6.2,On Time,,,,
Zepto,D019052,,O019052,50,4.4,Late,,,,
Zepto,D019053,,O019053,18,4.2,On Time,,,,
Zepto,D019054,,O019054,5,1.3,On Time,,,,
Zepto,D019055,,O019055,26,1.4,Late,,,,
Zepto,D019056,,O019056,71,6.7,Late,,,,
Zepto,D019057,,O019057,51,8.1,On Time,,,,
Zepto,D019058,,O019058,27,3.9,On Time,,,,
Zepto,D019059,,O019059,54,5.1,Late,,,,
Zepto,D019060,,O019060,44,6.2,On Time,,,,
Zepto,D019061,,O019061,5,0.8,On Time,,,,
Zepto,D019062,,O019062,9,1.1,On Time,,,,
Zepto,D019063,,O019063,29,5.7,On Time,,,,
Zepto,D019064,,O019064,15,2.6,On Time,,,,
Zepto,D019065,,O019065,32,2.9,Late,,,,
Zepto,D019066,,O019066,5,1.3,On Time,,,,
Zepto,D019067,,O019067,9,1.4,On Time,,,,
Zepto,D019068,,O019068,50,4.0,Late,,,,
Zepto,D019069,,O019069,32,3.6,Late,,,,
Zepto,D019070,,O019070,65,8.2,On Time,,,,
Zepto,D019071,,O019071,41,5.1,Late,,,,
Zepto,D019072,,O019072,5,1.4,On Time,,,,
Zepto,D019073,,O019073,47,6.6,On Time,,,,
Zepto,D019074,,O019074,53,7.3,On Time,,,,
Zepto,D019075,,O019075,47,6.4,On Time,,,,
Zepto,D019076,,O019076,44,5.6,On Time,,,,
Zepto,D019077,,O019077,66,9.5,Late,,,,
Zepto,D019078,,O019078,5,1.3,On Time,,,,
Zepto,D019079,,O019079,24,1.9,Late,,,,
Zepto,D019080,,O019080,6,0.5,On Time,,,,
Zepto,D019081,,O019081,50,7.4,On Time,,,,
Zepto,D019082,,O019082,63,9.5,Late,,,,
Zepto,D019083,,O019083,10,2.2,On Time,,,,
Zepto,D019084,,O019084,77,8.5,Late,,,,
Zepto,D019085,,O019085,32,3.1,Late,,,,
Zepto,D019086,,O019086,68,9.3,On Time,,,,
Zepto,D019087,,O019087,12,2.6,On Time,,,,
Zepto,D019088,,O019088,35,4.4,On Time,,,,
Zepto,D019089,,O019089,11,3.2,On Time,,,,
Zepto,D019090,,O019090,65,6.7,Late,,,,
Zepto,D019091,,O019091,15,3.7,On Time,,,,
Zepto,D019092,,O019092,41,4.7,On Time,,,,
Zepto,D019093,,O019093,34,2.7,Late,,,,
Zepto,D019094,,O019094,14,3.3,On Time,,,,
Zepto,D019095,,O019095,29,2.7,Late,,,,
Zepto,D019096,,O019096,43,8.3,On Time,,,,
Zepto,D019097,,O019097,9,2.8,On Time,,,,
Zepto,D019098,,O019098,72,9.5,Late,,,,
Zepto,D019099,,O019099,77,9.6,On Time,,,,
Zepto,D019100,,O019100,52,5.0,Late,,,,
Zepto,D019101,,O019101,18,2.5,On Time,,,,
Zepto,D019102,,O019102,15,4.7,On Time,,,,
Zepto,D019103,,O019103,7,1.0,On Time,,,,
Zepto,D019104,,O019104,78,8.0,Late,,,,
Zepto,D019105,,O019105,56,6.9,On Time,,,,
Zepto,D019106,,O019106,10,0.9,On Time,,,,
Zepto,D019107,,O019107,55,4.9,Late,,,,
Zepto,D019108,,O019108,24,5.2,On Time,,,,
Zepto,D019109,,O019109,71,9.2,On Time,,,,
Zepto,D019110,,O019110,44,7.1,On Time,,,,
Zepto,D019111,,O019111,74,8.3,On Time,,,,
Zepto,D019112,,O019112,24,1.6,Late,,,,
Zepto,D019113,,O019113,78,8.9,Late,,,,
Zepto,D019114,,O019114,62,7.5,On Time,,,,
Zepto,D019115,,O019115,36,4.9,On Time,,,,
Zepto,D019116,,O019116,52,3.9,Late,,,,
Zepto,D019117,,O019117,54,7.8,Late,,,,
Zepto,D019118,,O019118,62,9.6,Late,,,,
Zepto,D019119,,O019119,37,6.5,On Time,,,,
Zepto,D019120,,O019120,12,0.5,Late,,,,
Zepto,D019121,,O019121,13,1.7,On Time,,,,
Zepto,D019122,,O019122,24,2.0,Late,,,,
Zepto,D019123,,O019123,52,4.8,Late,,,,
Zepto,D019124,,O019124,49,4.7,Late,,,,
Zepto,D019125,,O019125,24,2.8,Late,,,,
Zepto,D019126,,O019126,63,9.5,On Time,,,,
Zepto,D019127,,O019127,86,7.4,Late,,,,
Zepto,D019128,,O019128,20,3.0,On Time,,,,
Zepto,D019129,,O019129,6,2.0,On Time,,,,
Zepto,D019130,,O019130,5,1.0,On Time,,,,
Zepto,D019131,,O019131,64,9.9,On Time,,,,
Zepto,D019132,,O019132,41,6.2,On Time,,,,
Zepto,D019133,,O019133,19,3.5,On Time,,,,
Zepto,D019134,,O019134,5,1.1,On Time,,,,
Zepto,D019135,,O019135,30,1.6,Late,,,,
Zepto,D019136,,O019136,45,7.3,On Time,,,,
Zepto,D019137,,O019137,16,1.2,Late,,,,
Zepto,D019138,,O019138,52,7.4,Late,,,,
Zepto,D019139,,O019139,29,2.1,Late,,,,
Zepto,D019140,,O019140,54,7.2,Late,,,,
Zepto,D019141,,O019141,29,3.2,Late,,,,
Zepto,D019142,,O019142,16,1.7,Late,,,,
Zepto,D019143,,O019143,64,7.8,On Time,,,,
Zepto,D019144,,O019144,73,8.8,On Time,,,,
Zepto,D019145,,O019145,28,2.5,Late,,,,
Zepto,D019146,,O019146,78,8.5,Late,,,,
Zepto,D019147,,O019147,13,3.2,On Time,,,,
Zepto,D019148,,O019148,29,3.1,Late,,,,
Zepto,D019149,,O019149,5,0.7,On Time,,,,
Zepto,D019150,,O019150,22,2.6,Late,,,,
Zepto,D019151,,O019151,59,9.1,Late,,,,
Zepto,D019152,,O019152,37,6.7,On Time,,,,
Zepto,D019153,,O019153,58,5.8,Late,,,,
Zepto,D019154,,O019154,36,8.8,On Time,,,,
Zepto,D019155,,O019155,44,7.5,On Time,,,,
Zepto,D019156,,O019156,59,6.7,Late,,,,
Zepto,D019157,,O019157,54,5.0,Late,,,,
Zepto,D019158,,O019158,89,9.6,Late,,,,
Zepto,D019159,,O019159,59,7.5,Late,,,,
Zepto,D019160,,O019160,31,2.9,Late,,,,
Zepto,D019161,,O019161,59,7.6,On Time,,,,
Zepto,D019162,,O019162,8,1.4,On Time,,,,
Zepto,D019163,,O019163,42,8.9,On Time,,,,
Zepto,D019164,,O019164,59,8.9,Late,,,,
Zepto,D019165,,O019165,25,1.3,Late,,,,
Zepto,D019166,,O019166,5,0.8,On Time,,,,
Zepto,D019167,,O019167,58,5.4,Late,,,,
Zepto,D019168,,O019168,20,3.9,On Time,,,,
Zepto,D019169,,O019169,38,6.5,On Time,,,,
Zepto,D019170,,O019170,23,2.6,Late,,,,
Zepto,D019171,,O019171,22,2.2,Late,,,,
Zepto,D019172,,O019172,38,5.4,On Time,,,,
Zepto,D019173,,O019173,41,4.2,Late,,,,
Zepto,D019174,,O019174,73,9.1,Late,,,,
Zepto,D019175,,O019175,46,7.4,On Time,,,,
Zepto,D019176,,O019176,11,1.9,On Time,,,,
Zepto,D019177,,O019177,33,2.0,Late,,,,
Zepto,D019178,,O019178,35,6.3,On Time,,,,
Zepto,D019179,,O019179,16,4.2,On Time,,,,
Zepto,D019180,,O019180,6,2.4,On Time,,,,
Zepto,D019181,,O019181,28,3.9,On Time,,,,
Zepto,D019182,,O019182,35,3.9,Late,,,,
Zepto,D019183,,O019183,63,8.2,Late,,,,
Zepto,D019184,,O019184,9,1.0,On Time,,,,
Zepto,D019185,,O019185,27,1.6,Late,,,,
Zepto,D019186,,O019186,5,2.1,On Time,,,,
Zepto,D019187,,O019187,48,8.5,On Time,,,,
Zepto,D019188,,O019188,50,5.0,Late,,,,
Zepto,D019189,,O019189,16,2.0,On Time,,,,
Zepto,D019190,,O019190,41,7.1,Late,,,,
Zepto,D019191,,O019191,50,4.3,Late,,,,
Zepto,D019192,,O019192,61,5.7,Late,,,,
Zepto,D019193,,O019193,40,7.1,On Time,,,,
Zepto,D019194,,O019194,20,2.0,On Time,,,,
Zepto,D019195,,O019195,39,7.7,On Time,,,,
Zepto,D019196,,O019196,34,5.0,Late,,,,
Zepto,D019197,,O019197,25,0.8,Late,,,,
Zepto,D019198,,O019198,5,0.6,On Time,,,,
Zepto,D019199,,O019199,13,2.4,On Time,,,,
Zepto,D019200,,O019200,26,2.9,On Time,,,,
Zepto,D019201,,O019201,17,3.4,On Time,,,,
Zepto,D019202,,O019202,22,5.7,On Time,,,,
Zepto,D019203,,O019203,73,9.3,On Time,,,,
Zepto,D019204,,O019204,19,1.0,Late,,,,
Zepto,D019205,,O019205,56,8.2,On Time,,,,
Zepto,D019206,,O019206,65,8.2,On Time,,,,
Zepto,D019207,,O019207,78,9.8,Late,,,,
Zepto,D019208,,O019208,5,1.1,On Time,,,,
Zepto,D019209,,O019209,73,7.0,Late,,,,
Zepto,D019210,,O019210,39,6.6,On Time,,,,
Zepto,D019211,,O019211,5,1.5,On Time,,,,
Zepto,D019212,,O019212,29,2.6,Late,,,,
Zepto,D019213,,O019213,64,9.3,On Time,,,,
Zepto,D019214,,O019214,42,4.3,Late,,,,
Zepto,D019215,,O019215,65,10.0,Late,,,,
Zepto,D019216,,O019216,56,5.7,Late,,,,
Zepto,D019217,,O019217,10,0.6,Late,,,,
Zepto,D019218,,O019218,78,9.2,On Time,,,,
Zepto,D019219,,O019219,52,9.1,On Time,,,,
Zepto,D019220,,O019220,18,1.7,Late,,,,
Zepto,D019221,,O019221,50,6.9,On Time,,,,
Zepto,D019222,,O019222,45,7.4,On Time,,,,
Zepto,D019223,,O019223,5,1.2,On Time,,,,
Zepto,D019224,,O019224,84,7.5,Late,,,,
Zepto,D019225,,O019225,22,0.7,Late,,,,
Zepto,D019226,,O019226,65,9.2,Late,,,,
Zepto,D019227,,O019227,51,7.4,On Time,,,,
Zepto,D019228,,O019228,7,0.6,On Time,,,,
Zepto,D019229,,O019229,20,1.3,Late,,,,
Zepto,D019230,,O019230,53,4.4,Late,,,,
Zepto,D019231,,O019231,14,0.8,Late,,,,
Zepto,D019232,,O019232,5,0.7,On Time,,,,
Zepto,D019233,,O019233,73,9.1,Late,,,,
Zepto,D019234,,O019234,20,2.2,Late,,,,
Zepto,D019235,,O019235,5,0.6,On Time,,,,
Zepto,D019236,,O019236,20,1.1,Late,,,,
Zepto,D019237,,O019237,17,2.5,On Time,,,,
Zepto,D019238,,O019238,33,6.8,On Time,,,,
Zepto,D019239,,O019239,58,8.7,On Time,,,,
Zepto,D019240,,O019240,38,6.5,On Time,,,,
Zepto,D019241,,O019241,48,5.4,Late,,,,
Zepto,D019242,,O019242,41,4.4,Late,,,,
Zepto,D019243,,O019243,75,9.3,On Time,,,,
Zepto,D019244,,O019244,40,4.9,Late,,,,
Zepto,D019245,,O019245,76,7.1,Late,,,,
Zepto,D019246,,O019246,43,8.1,On Time,,,,
Zepto,D019247,,O019247,11,2.6,On Time,,,,
Zepto,D019248,,O019248,43,6.0,Late,,,,
Zepto,D019249,,O019249,72,9.5,On Time,,,,
Zepto,D019250,,O019250,8,2.0,On Time,,,,
Zepto,D019251,,O019251,70,8.7,On Time,,,,
Zepto,D019252,,O019252,58,8.9,On Time,,,,
Zepto,D019253,,O019253,5,1.4,On Time,,,,
Zepto,D019254,,O019254,36,6.8,On Time,,,,
Zepto,D019255,,O019255,12,2.9,On Time,,,,
Zepto,D019256,,O019256,34,4.6,On Time,,,,
Zepto,D019257,,O019257,45,5.1,Late,,,,
Zepto,D019258,,O019258,60,7.6,On Time,,,,
Zepto,D019259,,O019259,51,8.5,On Time,,,,
Zepto,D019260,,O019260,12,1.4,On Time,,,,
Zepto,D019261,,O019261,51,6.8,On Time,,,,
Zepto,D019262,,O019262,50,6.7,Late,,,,
Zepto,D019263,,O019263,19,1.3,Late,,,,
Zepto,D019264,,O019264,40,4.5,Late,,,,
Zepto,D019265,,O019265,10,0.9,Late,,,,
Zepto,D019266,,O019266,66,5.9,Late,,,,
Zepto,D019267,,O019267,39,6.3,On Time,,,,
Zepto,D019268,,O019268,60,5.6,Late,,,,
Zepto,D019269,,O019269,70,8.5,Late,,,,
Zepto,D019270,,O019270,42,5.6,Late,,,,
Zepto,D019271,,O019271,42,4.0,Late,,,,
Zepto,D019272,,O019272,86,9.6,On Time,,,,
Zepto,D019273,,O019273,28,1.8,Late,,,,
Zepto,D019274,,O019274,32,2.6,Late,,,,
Zepto,D019275,,O019275,12,1.4,On Time,,,,
Zepto,D019276,,O019276,35,7.1,On Time,,,,
Zepto,D019277,,O019277,5,1.2,On Time,,,,
Zepto,D019278,,O019278,16,0.6,Late,,,,
Zepto,D019279,,O019279,42,5.6,On Time,,,,
Zepto,D019280,,O019280,59,8.4,Late,,,,
Zepto,D019281,,O019281,11,1.1,On Time,,,,
Zepto,D019282,,O019282,15,1.8,Late,,,,
Zepto,D019283,,O019283,53,5.6,Late,,,,
Zepto,D019284,,O019284,45,5.2,On Time,,,,
Zepto,D019285,,O019285,20,2.2,Late,,,,
Zepto,D019286,,O019286,15,1.9,Late,,,,
Zepto,D019287,,O019287,49,5.7,Late,,,,
Zepto,D019288,,O019288,38,3.3,Late,,,,
Zepto,D019289,,O019289,35,3.3,Late,,,,
Zepto,D019290,,O019290,33,5.8,On Time,,,,
Zepto,D019291,,O019291,68,9.6,On Time,,,,
Zepto,D019292,,O019292,48,9.8,On Time,,,,
Zepto,D019293,,O019293,30,5.0,On Time,,,,
Zepto,D019294,,O019294,33,4.8,On Time,,,,
Zepto,D019295,,O019295,38,5.5,On Time,,,,
Zepto,D019296,,O019296,8,0.5,On Time,,,,
Zepto,D019297,,O019297,35,3.6,Late,,,,
Zepto,D019298,,O019298,90,9.8,Late,,,,
Zepto,D019299,,O019299,15,1.5,On Time,,,,
Zepto,D019300,,O019300,35,4.4,On Time,,,,
Zepto,D019301,,O019301,84,8.6,Late,,,,
Zepto,D019302,,O019302,28,2.4,Late,,,,
Zepto,D019303,,O019303,43,6.3,On Time,,,,
Zepto,D019304,,O019304,51,4.7,Late,,,,
Zepto,D019305,,O019305,38,3.4,Late,,,,
Zepto,D019306,,O019306,79,9.9,On Time,,,,
Zepto,D019307,,O019307,11,1.8,On Time,,,,
Zepto,D019308,,O019308,79,9.6,Late,,,,
Zepto,D019309,,O019309,44,3.7,Late,,,,
Zepto,D019310,,O019310,7,0.5,On Time,,,,
Zepto,D019311,,O019311,40,7.6,On Time,,,,
Zepto,D019312,,O019312,28,2.1,Late,,,,
Zepto,D019313,,O019313,55,6.4,Late,,,,
Zepto,D019314,,O019314,39,4.6,Late,,,,
Zepto,D019315,,O019315,61,6.7,Late,,,,
Zepto,D019316,,O019316,37,4.4,Late,,,,
Zepto,D019317,,O019317,55,6.5,Late,,,,
Zepto,D019318,,O019318,59,5.4,Late,,,,
Zepto,D019319,,O019319,61,8.1,On Time,,,,
Zepto,D019320,,O019320,65,7.4,Late,,,,
Zepto,D019321,,O019321,26,4.0,On Time,,,,
Zepto,D019322,,O019322,26,3.8,On Time,,,,
Zepto,D019323,,O019323,53,5.8,Late,,,,
Zepto,D019324,,O019324,37,8.5,On Time,,,,
Zepto,D019325,,O019325,40,7.4,On Time,,,,
Zepto,D019326,,O019326,74,7.5,Late,,,,
Zepto,D019327,,O019327,64,8.7,On Time,,,,
Zepto,D019328,,O019328,42,5.3,Late,,,,
Zepto,D019329,,O019329,11,2.0,On Time,,,,
Zepto,D019330,,O019330,13,1.6,On Time,,,,
Zepto,D019331,,O019331,50,6.3,Late,,,,
Zepto,D019332,,O019332,11,2.4,On Time,,,,
Zepto,D019333,,O019333,37,3.9,Late,,,,
Zepto,D019334,,O019334,5,1.6,On Time,,,,
Zepto,D019335,,O019335,67,7.8,Late,,,,
Zepto,D019336,,O019336,55,7.8,On Time,,,,
Zepto,D019337,,O019337,43,9.8,On Time,,,,
Zepto,D019338,,O019338,58,9.4,Late,,,,
Zepto,D019339,,O019339,21,5.0,On Time,,,,
Zepto,D019340,,O019340,36,2.4,Late,,,,
Zepto,D019341,,O019341,5,2.0,On Time,,,,
Zepto,D019342,,O019342,45,8.8,On Time,,,,
Zepto,D019343,,O019343,33,6.7,On Time,,,,
Zepto,D019344,,O019344,79,8.4,Late,,,,
Zepto,D019345,,O019345,61,9.8,On Time,,,,
Zepto,D019346,,O019346,71,9.4,Late,,,,
Zepto,D019347,,O019347,25,3.8,On Time,,,,
Zepto,D019348,,O019348,76,8.2,Late,,,,
Zepto,D019349,,O019349,81,9.0,On Time,,,,
Zepto,D019350,,O019350,13,3.2,On Time,,,,
Zepto,D019351,,O019351,19,0.8,Late,,,,
Zepto,D019352,,O019352,6,0.6,On Time,,,,
Zepto,D019353,,O019353,67,7.6,On Time,,,,
Zepto,D019354,,O019354,52,5.3,Late,,,,
Zepto,D019355,,O019355,43,5.7,Late,,,,
Zepto,D019356,,O019356,17,4.7,On Time,,,,
Zepto,D019357,,O019357,49,4.7,Late,,,,
Zepto,D019358,,O019358,37,3.0,Late,,,,
Zepto,D019359,,O019359,23,1.2,Late,,,,
Zepto,D019360,,O019360,5,0.8,On Time,,,,
Zepto,D019361,,O019361,22,3.7,On Time,,,,
Zepto,D019362,,O019362,60,6.8,Late,,,,
Zepto,D019363,,O019363,5,1.7,On Time,,,,
Zepto,D019364,,O019364,65,7.1,Late,,,,
Zepto,D019365,,O019365,6,2.1,On Time,,,,
